Item Number,Product Description,Vendor Product Number,Funding per Unit,Promotional Case Cost,Promtional Retail Price,Start Date,End Date,ID
100676016,NICE 'N EASY ROOT TOUCH-UP 4 DARK BROWN,,0.8,,4.5,16/02/2022,29/03/2022,Agreement.Promotion.4996314
107219336,NICE n EASY ROOT TOUCH UP BLACK 3 HAIR COLOURANT,,0.8,,4.5,16/02/2022,29/03/2022,Agreement.Promotion.4996314
107219361,NICE n EASY ROOT TOUCH UP MEDIUM BLONDE 8 HAIR COLOURANT,,0.8,,4.5,16/02/2022,29/03/2022,Agreement.Promotion.4996314
100684032,S/W BOOST IT VOL MOUSSE  200ML,,0.1,,2,16/02/2022,29/03/2022,Agreement.Promotion.4996365
100684059,S/WAVES U/FX MATT CLAY    75ML,,0.1,,2,16/02/2022,29/03/2022,Agreement.Promotion.4996365
100684104,S/WAVES U/STRG MESS CONS.150ML,,0.1,,2,16/02/2022,29/03/2022,Agreement.Promotion.4996365
100684121,S/WAVES TUFF STUFF GEL   200ML,,0.1,,2,16/02/2022,29/03/2022,Agreement.Promotion.4996365
100684139,S/WAVES U/STRG POW.SPRY  250ML,,0.1,,2,16/02/2022,29/03/2022,Agreement.Promotion.4996365
100684147,S/WAVES ULT STRG PWR GEL 200ML,,0.1,,2,16/02/2022,29/03/2022,Agreement.Promotion.4996365
100684155,S/WAVES STYLING SPRAY    250ML,,0.1,,2,16/02/2022,29/03/2022,Agreement.Promotion.4996365
100684171,S/WAVES CURL SHAP.MOUSSE 200ML,,0.1,,2,16/02/2022,29/03/2022,Agreement.Promotion.4996365
100684201,S/W RE-CREATE STYLING WAX 75ML,,0.1,,2,16/02/2022,29/03/2022,Agreement.Promotion.4996365
100684227,S/WAVES U/STR GEL SPRAY  150ML,,0.1,,2,16/02/2022,29/03/2022,Agreement.Promotion.4996365
109228447,WELLA SHOCKWAVES DRY STYLER VOLUME 180ML,,0.1,,2,16/02/2022,29/03/2022,Agreement.Promotion.4996430
100689327,SILVIKRIN FIRM HOLD      400ML,,0.28,,3,16/02/2022,29/03/2022,Agreement.Promotion.4996599
100689343,SILVIKRIN MAXIMUM HOLD   400ML,,0.28,,3,16/02/2022,29/03/2022,Agreement.Promotion.4996599
100689351,SILVIKRIN NATURAL HOLD   400ML,,0.28,,3,16/02/2022,29/03/2022,Agreement.Promotion.4996599
100689360,SILVIKRIN FLEXIBLE HOLD  400ML,,0.28,,3,16/02/2022,29/03/2022,Agreement.Promotion.4996599
107961522,RIMMEL LONDON BROW THIS WAY BROW SCULPTING KIT 1.3G,,0.66,,5,16/02/2022,29/03/2022,Agreement.Promotion.5063670
109245765,RIMMEL LONDON BROW THIS WAY BROW SCULPTING KIT 003 DARK,,0.66,,5,16/02/2022,29/03/2022,Agreement.Promotion.5063670
109335390,RIMMEL 12 PAN EYESHADOW PALETTE NUDE EDITION 100G,,1.33,,7,16/02/2022,29/03/2022,Agreement.Promotion.5063694
111288617,RIMMEL MAGNIFEYES BLUSH EDITION 12 PAN PALETTE,,1.33,,7,16/02/2022,29/03/2022,Agreement.Promotion.5063694
100704558,RIM. EXTRA SUPLASH MASC BBLCK,,0.44,,4,16/02/2022,29/03/2022,Agreement.Promotion.5063715
100704566,RIM. EXT SUP LASH MASC BRN BLK,,0.44,,4,16/02/2022,29/03/2022,Agreement.Promotion.5063715
106899149,RIMMEL EXTRA 3D LASH MASCARA BLACK,,0.44,,4,16/02/2022,29/03/2022,Agreement.Promotion.5063715
108280930,RIMMEL SCANDALEYES RELOADED MASCARA BLACK,,0.89,,6.5,16/02/2022,29/03/2022,Agreement.Promotion.5063744
108280981,RIMMEL SCANDALEYES RELOADED MASCARA EXTREME BLACK,,0.89,,6.5,16/02/2022,29/03/2022,Agreement.Promotion.5063744
111288764,RIMMEL SCANDALEYES VOLUME ON DEMAND WATERPROOF 12ML,,0.89,,6.5,16/02/2022,29/03/2022,Agreement.Promotion.5063770
111288799,RIMMEL SCANDALEYES VOLUME ON DEMAND BLACK 12ML,,0.89,,6.5,16/02/2022,29/03/2022,Agreement.Promotion.5063770
111288828,RIMMEL SCANDALEYES VOLUME ON DEMAND BLACK BROWN 12ML,,0.89,,6.5,16/02/2022,29/03/2022,Agreement.Promotion.5063770
110247215,RIMMEL LONDON MAXI BLUSH POWDER BLUSH 001 THIRD BASE 9G,,0.67,,4.5,16/02/2022,29/03/2022,Agreement.Promotion.5063804
110247274,RIMMEL LONDON MAXI BLUSH POWDER BLUSH 003 WILD CARD 9G,,0.67,,4.5,16/02/2022,29/03/2022,Agreement.Promotion.5063804
109364730,RIMMEL RADIANCE SHIMMER BRICK 001 12G,,0.89,,5,16/02/2022,29/03/2022,Agreement.Promotion.5063829
109364764,RIMMEL RADIANCE SHIMMER BRICK 002 12G,,0.89,,5,16/02/2022,29/03/2022,Agreement.Promotion.5063829
100710827,RIM. HIDE THE BLEMISH IVORY,,0.22,,4.5,16/02/2022,29/03/2022,Agreement.Promotion.5063855
100710843,RIM. HIDE THE BLEMISH SAND,,0.22,,4.5,16/02/2022,29/03/2022,Agreement.Promotion.5063855
100710860,RIM. HIDE THE BLEMIDH NATBEIGE,,0.22,,4.5,16/02/2022,29/03/2022,Agreement.Promotion.5063855
100904189,LFinish Foundation True Nude,,1.33,,7,16/02/2022,29/03/2022,Agreement.Promotion.5063879
100904218,LFinish Foundation Classic Beige,,1.33,,7,16/02/2022,29/03/2022,Agreement.Promotion.5063879
100904242,LFinish Foundation Ivory,,1.33,,7,16/02/2022,29/03/2022,Agreement.Promotion.5063879
100904277,LFinish Foundation Natural Beige,,1.33,,7,16/02/2022,29/03/2022,Agreement.Promotion.5063879
100904306,LFinish Found Soft Beige,,1.33,,7,16/02/2022,29/03/2022,Agreement.Promotion.5063879
110244874,RIMMEL LONDON LASTING FINISH 25 HOUR FOUNDATION 103 TRUE IVORY 30ML,,1.33,,7,16/02/2022,29/03/2022,Agreement.Promotion.5063879
104387191,Rimmel Fix&Perfect Primer,,0.67,,5.5,16/02/2022,29/03/2022,Agreement.Promotion.5063917
111316446,RIMMEL INSTA FIX & GO 2 IN 1 PRIMER & SETTING SPRAY 100ML,,0.67,,5.5,16/02/2022,29/03/2022,Agreement.Promotion.5063917
112152834,MAXFACTOR FACEFINITY 3IN1 ALL DAY FLAWLESS FOUNDATION WARM ALMOND 30ML,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5063947
112152869,MAXFACTOR FACEFINITY 3-IN-1 ALL DAY FLAWLESS FOUNDATION BEIGE 30ML,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5063947
112152893,MAXFACTOR FACEFINITY 3-IN-1 ALL DAY FLAWLESS FOUNDATION GOLDEN 30ML,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5063947
112152922,MAXFACTOR FACEFINITY 3-IN-1 ALL DAY FLAWLESS FOUNDATION BRONZE 30ML,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5063947
112152957,MAXFACTOR FACEFINITY 3-IN-1 ALL DAY FLAWLESS FOUNDATION CARAMEL 30ML,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5063947
112152981,MAXFACTOR FACEFINITY 3-IN-1 FOUNDATION 10 FAIR PORCELAIN 30ML,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5063947
112153010,MAXFACTOR FACEFINITY 3-IN-1 ALL DAY FOUNDATION SOFT TOFFEE 084 30ML,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5063947
112153044,MAXFACTOR FACEFINITY 3IN1 ALL DAY FLAWLESS FOUNDATION PRALINE 088 30ML,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5063947
112153079,MAXFACTOR FACEFINITY 3-IN-1 ALL DAY FOUNDATION WARM AMBER 091 30ML,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5063947
112153108,MAXFACTOR FACEFINITY 3-IN-1 ALL DAY FOUNDATION NATURAL ROSE 30ML,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5063947
112169311,MAXFACTOR FACEFINITY 3-IN-1 ALL DAY FLAWLESS FOUNDATION IVORY 30ML,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5063947
112336393,MAXFACTOR FACEFINITY 3-IN-1 ALL DAY FLAWLESS FOUNDATION COCOA 30ML,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5063947
112153132,MAXFACTOR FACEFINITY ALL DAY FLAWLESS CONCEALER 10 7ML,,0.87,,8,16/02/2022,29/03/2022,Agreement.Promotion.5063996
112153167,MAXFACTOR FACEFINITY ALL DAY FLAWLESS CONCEALER 20 7ML,,0.87,,8,16/02/2022,29/03/2022,Agreement.Promotion.5063996
112153191,MAXFACTOR FACEFINITY ALL DAY FLAWLESS CONCEALER 30 7ML,,0.87,,8,16/02/2022,29/03/2022,Agreement.Promotion.5063996
112153255,MAXFACTOR FACEFINITY ALL DAY FLAWLESS CONCEALER 50 7ML,,0.87,,8,16/02/2022,29/03/2022,Agreement.Promotion.5063996
112153280,MAXFACTOR FACEFINITY ALL DAY FLAWLESS CONCEALER 70 7ML,,0.87,,8,16/02/2022,29/03/2022,Agreement.Promotion.5063996
112151233,MAX FACTOR MASTERPIECE X-PRESS NAIL POLISH FEELIN' PEACHY 8ML,,0.43,,5,16/02/2022,29/03/2022,Agreement.Promotion.5064032
112151268,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH SHE'S REDDY 8ML,,0.43,,5,16/02/2022,29/03/2022,Agreement.Promotion.5064032
112151292,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH BERRY CUTE 8ML,,0.43,,5,16/02/2022,29/03/2022,Agreement.Promotion.5064032
112151321,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH PRETTY AS PLUM 8ML,,0.43,,5,16/02/2022,29/03/2022,Agreement.Promotion.5064032
112151356,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH RAIN-CHECK 8ML,,0.43,,5,16/02/2022,29/03/2022,Agreement.Promotion.5064032
112151381,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH BLUE ME AWAY 8ML,,0.43,,5,16/02/2022,29/03/2022,Agreement.Promotion.5064032
112166144,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH CORAL ME 8ML,,0.43,,5,16/02/2022,29/03/2022,Agreement.Promotion.5064032
112169708,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH NO DRAMAS 8ML,,0.43,,5,16/02/2022,29/03/2022,Agreement.Promotion.5064032
112169732,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH NUDE'ITUDE 8ML,,0.43,,5,16/02/2022,29/03/2022,Agreement.Promotion.5064032
112169767,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH MADE ME BLUSH 8ML,,0.43,,5,16/02/2022,29/03/2022,Agreement.Promotion.5064032
112169791,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH FUTURE IS FUCHSIA 8ML,,0.43,,5,16/02/2022,29/03/2022,Agreement.Promotion.5064032
112169821,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH I BELIEVE IN PINK 8ML,,0.43,,5,16/02/2022,29/03/2022,Agreement.Promotion.5064032
112336422,MAXFACTOR COLOR ELIXIR LIPSTICK ROSEWOOD 030 4G,,0.87,,7,16/02/2022,29/03/2022,Agreement.Promotion.5064087
112336457,MAXFACTOR COLOR ELIXIR LIPSTICK PINK BRANDY 050 4G,,0.87,,7,16/02/2022,29/03/2022,Agreement.Promotion.5064087
112336481,MAXFACTOR COLOR ELIXIR LIPSTICK BEWITCHING CORAL 055 4G,,0.87,,7,16/02/2022,29/03/2022,Agreement.Promotion.5064087
112336511,MAXFACTOR COLOR ELIXIR LIPSTICK ANGEL PINK 085 4G,,0.87,,7,16/02/2022,29/03/2022,Agreement.Promotion.5064087
112336545,MAXFACTOR COLOR ELIXIR LIPSTICK ENGLISH ROSE 090 4G,,0.87,,7,16/02/2022,29/03/2022,Agreement.Promotion.5064087
112336570,MAXFACTOR COLOR ELIXIR LIPSTICK DUSKY ROSE 095 4G,,0.87,,7,16/02/2022,29/03/2022,Agreement.Promotion.5064087
112153319,MAXFACTOR FACEFINITY COMPACT POWDER FOUNDATION CARAMEL 009 10G,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5064117
112153343,MAXFACTOR FACEFINITY COMPACT POWDER FOUNDATION PORCELAIN 001 10G,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5064117
112169345,MAXFACTOR FACEFINITY COMPACT POWDER FOUNDATION IVORY 002 10G,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5064117
112169370,MAXFACTOR FACEFINITY COMPACT POWDER FOUNDATION NATURAL 003 10G,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5064117
112169409,MAXFACTOR FACEFINITY COMPACT POWDER FOUNDATION SAND 005 10G,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5064117
112169433,MAXFACTOR FACEFINITY COMPACT POWDER FOUNDATION GOLDEN 006 10G,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5064117
112169468,MAXFACTOR FACEFINITY COMPACT POWDER FOUNDATION BRONZE 007 10G,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5064117
112169492,MAXFACTOR FACEFINITY COMPACT POWDER FOUNDATION TOFFEE 008 10G,,1.3,,11,16/02/2022,29/03/2022,Agreement.Promotion.5064117
112153731,MAXFACTOR CREME PUFF BLUSH LOVELY PINK 005 8G,,0.87,,8,16/02/2022,29/03/2022,Agreement.Promotion.5064163
112228270,MAXFACTOR CREME PUFF BLUSH NUDE MAUVE 010 1.5G,,0.87,,8,16/02/2022,29/03/2022,Agreement.Promotion.5064163
105584727,David Beckham Instinct BS 150ml,,0.5,,2.1,30/03/2022,26/04/2022,Agreement.Promotion.5294158
105584823,David Beckham Homme BSpray 150ml,,0.5,,2.1,30/03/2022,26/04/2022,Agreement.Promotion.5294158
106223181,DAVID BECKHAM INSTINCT SPORT BODY SPRAY 150ML,,0.5,,2.1,30/03/2022,26/04/2022,Agreement.Promotion.5294158
112152711,MAXFACTOR FALSE LASH EFFECT EPIC MASCARA BLACK 13ML,,1.3,,9,30/03/2022,24/05/2022,Agreement.Promotion.5371960
112152746,MAXFACTOR FALSE LASH EFFECT MASCARA BLACK 13ML,,1.3,,9,30/03/2022,24/05/2022,Agreement.Promotion.5371960
112152771,MAXFACTOR FALSE LASH EFFECT MASCARA BLACK BROWN 13ML,,1.3,,9,30/03/2022,24/05/2022,Agreement.Promotion.5371960
112152800,MAXFACTOR FALSE LASH EFFECT WATERPROOF MASCARA BLACK 13ML,,1.3,,9,30/03/2022,24/05/2022,Agreement.Promotion.5371960
112152658,MAXFACTOR 2000 CALORIE DRAMATIC VOLUME MASCARA BLACK 001 9ML,,0.87,,8,30/03/2022,24/05/2022,Agreement.Promotion.5371989
112152682,MAXFACTOR 2000 CALORIE DRAMATIC VOLUME MASCARABLACK BROWN 002 9ML,,0.87,,8,30/03/2022,24/05/2022,Agreement.Promotion.5371989
112175201,MAX FACTOR COLOUR X-PERT SOFT TOUCH PALETTE HAZY SAND 7G,,1.3,,8,30/03/2022,24/05/2022,Agreement.Promotion.5371989
112153642,MAXFACTOR PAN STIK FOUNDATION NOUVEAU BEIGE 013 9G,,0.87,,6,30/03/2022,24/05/2022,Agreement.Promotion.5372200
112153677,MAXFACTOR PAN STIK FOUNDATION FAIR 025 9G,,0.87,,6,30/03/2022,24/05/2022,Agreement.Promotion.5372200
112153706,MAXFACTOR PAN STIK FOUNDATION OLIVE 030 9G,,0.87,,6,30/03/2022,24/05/2022,Agreement.Promotion.5372200
111292114,RIMMEL WONDER'FULL BROW MASCARA 002 MEDIUM EYES,,0.89,,6,30/03/2022,24/05/2022,Agreement.Promotion.5372233
111296588,RIMMEL WONDER'FULL BROW MASCARA 003 DARK EYES,,0.89,,6,30/03/2022,24/05/2022,Agreement.Promotion.5372233
105815484,RIMMEL HD 5 PAN EYESHADOW FOGGY GREY,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5372257
105815513,RIMMEL HD 5 PAN EYESHADOW BRIXTON BROWN,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5372257
105815548,RIMMEL HD 5 PAN EYESHADOW GOLDEN EYE,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5372257
105815601,RIMMEL HD 5 PAN EYESHADOW PINKADILLY CIRCUS,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5372257
111288705,RIMMEL WONDER'INK LIQUID EYE LINER BLACK,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5372309
108732342,RIMMEL LONDON EXTRA LONG SUPER LASH MASCARA EXTREME BLACK 8ML,,0.44,,4,30/03/2022,24/05/2022,Agreement.Promotion.5372328
110472009,RIMMEL WONDER' LUXE VOLUME MASCARA BLACK 11ML,,1.11,,7,30/03/2022,24/05/2022,Agreement.Promotion.5372350
111288887,RIMMEL WONDER'LUXE VOLUME MASCARA 11ML,,1.11,,7,30/03/2022,24/05/2022,Agreement.Promotion.5372350
107961258,RIMMEL LONDON VOLUME COLOURIST BLACK MASCARA 11ML,,1.11,,6.5,30/03/2022,24/05/2022,Agreement.Promotion.5372369
110246731,RIMMEL LONDON MATCH PERFECTION SKIN TONE ADAPTIVE CONCEALER 040 CLASSIC BEIGE 7ML,,0.67,,5.5,30/03/2022,24/05/2022,Agreement.Promotion.5377368
110246790,RIMMEL LONDON MATCH PERFECTION SKIN TONE ADAPTIVE CONCEALER 030 CLASSIC IVORY 7ML,,0.67,,5.5,30/03/2022,24/05/2022,Agreement.Promotion.5377368
110246845,RIMMEL LONDON MATCH PERFECTION SKIN TONE ADAPTIVE CONCEALER 060 MOCHA 7ML,,0.67,,5.5,30/03/2022,24/05/2022,Agreement.Promotion.5377368
110246950,RIMMEL LONDON MATCH PERFECTION SKIN TONE ADAPTIVE CONCEALER 010 PORCELAIN 7ML,,0.67,,5.5,30/03/2022,24/05/2022,Agreement.Promotion.5377368
110247098,RIMMEL LONDON MATCH PERFECTION SKIN TONE ADAPTIVE CONCEALER 050 TRUE BEIGE 7ML,,0.67,,5.5,30/03/2022,24/05/2022,Agreement.Promotion.5377368
105340360,RIMMEL MATCH PERFECTION LOOSE POWDER - TRANSPARENT,,0.89,,6.5,30/03/2022,24/05/2022,Agreement.Promotion.5377657
107292980,RIMMEL OH MY GLOSS SNOG LIP GLOSS,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377676
107293018,RIMMEL OH MY GLOSS STAY MY ROSE LIP GLOSS,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377676
107293051,RIMMEL OH MY GLOSS MY ETERNITY,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377676
107293253,RIMMEL OH MY GLOSS CRYSTAL CLEAR LIP GLOSS,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377676
107295081,RIMMEL OH MY GLOSS PURR GLOSSY CAT LIP GLOSS 6.5ML,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377676
107295110,RIMMEL OH MY GLOSS GLOSSAHOLIC LIP GLOSS 6.5ML,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377676
100711862,RIM LAST FIN LIP DROP OF SHERY,,0.67,,4.5,30/03/2022,24/05/2022,Agreement.Promotion.5377727
100711926,RIMMEL LASTING FINISH LIPSTICK ALARM,,0.67,,4.5,30/03/2022,24/05/2022,Agreement.Promotion.5377727
100711969,RIMMEL LASTING FINISH LIPSTICK CORAL IN GOLD,,0.67,,4.5,30/03/2022,24/05/2022,Agreement.Promotion.5377727
100712013,RIM LAST FIN LIP AMETHYST SHIM,,0.67,,4.5,30/03/2022,24/05/2022,Agreement.Promotion.5377727
100712128,RIM LAST FIN LIP PINK BLUSH,,0.67,,4.5,30/03/2022,24/05/2022,Agreement.Promotion.5377727
100712161,RIM LAST FIN LIP HEATHER SHIM,,0.67,,4.5,30/03/2022,24/05/2022,Agreement.Promotion.5377727
100712241,RIM LAST FIN LIP COFFEE SHIM,,0.67,,4.5,30/03/2022,24/05/2022,Agreement.Promotion.5377727
100712267,RIM LAST FIN LIP NUDE PINK,,0.67,,4.5,30/03/2022,24/05/2022,Agreement.Promotion.5377727
100712304,RIM LAST FIN LIP SUGAR PLUM,,0.67,,4.5,30/03/2022,24/05/2022,Agreement.Promotion.5377727
100712347,RIM LAST FIN LIP ASIA,,0.67,,4.5,30/03/2022,24/05/2022,Agreement.Promotion.5377727
104064295,Rimmel Kate Lipstick 008,,0.67,,4.5,30/03/2022,24/05/2022,Agreement.Promotion.5377727
104064391,Rimmel Kate Lipstick 001,,0.67,,4.5,30/03/2022,24/05/2022,Agreement.Promotion.5377727
110245228,RIMMEL LONDON LASTING FINISH LIPSTICK 700 UNCLOTHED 4G,,0.67,,4.5,30/03/2022,24/05/2022,Agreement.Promotion.5377727
107961637,RIMMEL LONDON SUPER GEL URBAN PURPLE 12ML,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377786
107961688,RIMMEL LONDON SUPER GEL TOP COAT 12ML,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377786
107961741,RIMMEL LONDON SUPER GEL SOUL SESSION 12ML,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377786
107962373,RIMMEL LONDON SUPER GEL NEW ROMANTIC 12ML,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377786
107962947,RIMMEL LONDON SUPER GEL COCKTAIL PASSION 12ML,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377786
107963114,RIMMEL LONDON SUPER GEL GRAPE SORBET 12ML,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377786
107963157,RIMMEL LONDON SUPER GEL VENUS 12ML,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377786
108247401,RIMMEL KATE 15 YEAR COLLECTION SUPERGEL NAIL POLISH ROCK N SPARKLE,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377786
108247435,RIMMEL KATE 15 YEAR COLLECTION SUPERGEL NAIL POLISH GUILTY PLEASURE,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377786
108281123,RIMMEL FRENCH MANICURE SUPERGEL ENGLISH ROSE PINK 091,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377786
108732799,RIMMEL LONDON SUPERGEL NAIL POLISH 45 12ML,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377786
110246116,RIMMEL LONDON SUPER GEL TOP COAT 002 GLITTER FINISH 12ML,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377786
110246159,RIMMEL LONDON SUPER GEL 054 TRUST YOU 12ML,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377786
110246191,RIMMEL LONDON SUPER GEL 020 URBAN AFFAIR 12ML,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377786
111290389,RIMMEL SUPER GEL NAIL POLISH BASIC B 12ML,,0.89,,5,30/03/2022,24/05/2022,Agreement.Promotion.5377786
100684104,S/WAVES U/STRG MESS CONS.150ML,,0.35,,,27/04/2022,21/06/2022,Agreement.Promotion.5416207
100684201,S/W RE-CREATE STYLING WAX 75ML,,0.35,,,27/04/2022,21/06/2022,Agreement.Promotion.5416207
109228447,WELLA SHOCKWAVES DRY STYLER VOLUME 180ML,,0.35,,2.25,27/04/2022,21/06/2022,Agreement.Promotion.5416263
100676729,NICE N EASY LIGHTEST GOLDEN BROWN 6.5G,,1.01,,,27/04/2022,21/06/2022,Agreement.Promotion.5428687
104048754,Nice N Easy Rich Dark Brown 131,,1.01,,,27/04/2022,21/06/2022,Agreement.Promotion.5428687
100676315,NICE N EASY N MED C/BLOND 103B,,1.01,,,24/05/2022,21/06/2022,Agreement.Promotion.5428531
100676841,NICE N EASY MEDIUM MOCHA BROWN 5W,,1.01,,,24/05/2022,21/06/2022,Agreement.Promotion.5428531
100676850,NICE N EASY DARK REDDISH BROWN 4RB,,1.01,,,24/05/2022,21/06/2022,Agreement.Promotion.5428531
108215062,CLAIROL NICE N EASY BORN RED 4BG NATURAL DARK BURGUNDY,,1.01,,,24/05/2022,21/06/2022,Agreement.Promotion.5428531
108215513,NICE N EASYBURGUNDY BLACK 2BG,,1.01,,,24/05/2022,21/06/2022,Agreement.Promotion.5428531
105584727,David Beckham Instinct BS 150ml,,0.5,,2.1,25/05/2022,21/06/2022,Agreement.Promotion.5556273
105584823,David Beckham Homme BSpray 150ml,,0.5,,2.1,25/05/2022,21/06/2022,Agreement.Promotion.5556273
106223181,DAVID BECKHAM INSTINCT SPORT BODY SPRAY 150ML,,0.5,,2.1,25/05/2022,21/06/2022,Agreement.Promotion.5556273
112151831,MAXFACTOR MASTERPIECE KOHL KAJAL AUTOMATIC PENCIL BLACK 001 5G,,0.87,,6,25/05/2022,19/07/2022,Agreement.Promotion.5584816
112151866,MAXFACTOR MASTERPIECE KOHL KAJAL AUTOMATIC PENCIL AZURE 002 5G,,0.87,,6,25/05/2022,19/07/2022,Agreement.Promotion.5584816
112151743,MAXFACTOR KOHL PENCIL BLACK 020 4G,,0.43,,4,25/05/2022,19/07/2022,Agreement.Promotion.5584849
112151778,MAXFACTOR KOHL PENCIL BROWN 030 4G,,0.43,,4,25/05/2022,19/07/2022,Agreement.Promotion.5584849
112151807,MAXFACTOR KOHL PENCIL CHARCOAL GREY 050 4G,,0.43,,4,25/05/2022,19/07/2022,Agreement.Promotion.5584849
112151233,MAX FACTOR MASTERPIECE X-PRESS NAIL POLISH FEELIN' PEACHY 8ML,,0.43,,5,25/05/2022,19/07/2022,Agreement.Promotion.5584868
112151268,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH SHE'S REDDY 8ML,,0.43,,5,25/05/2022,19/07/2022,Agreement.Promotion.5584868
112151292,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH BERRY CUTE 8ML,,0.43,,5,25/05/2022,19/07/2022,Agreement.Promotion.5584868
112151321,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH PRETTY AS PLUM 8ML,,0.43,,5,25/05/2022,19/07/2022,Agreement.Promotion.5584868
112151356,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH RAIN-CHECK 8ML,,0.43,,5,25/05/2022,19/07/2022,Agreement.Promotion.5584868
112151381,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH BLUE ME AWAY 8ML,,0.43,,5,25/05/2022,19/07/2022,Agreement.Promotion.5584868
112166144,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH CORAL ME 8ML,,0.43,,5,25/05/2022,19/07/2022,Agreement.Promotion.5584868
112169708,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH NO DRAMAS 8ML,,0.43,,5,25/05/2022,19/07/2022,Agreement.Promotion.5584868
112169732,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH NUDE'ITUDE 8ML,,0.43,,5,25/05/2022,19/07/2022,Agreement.Promotion.5584868
112169767,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH MADE ME BLUSH 8ML,,0.43,,5,25/05/2022,19/07/2022,Agreement.Promotion.5584868
112169791,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH FUTURE IS FUCHSIA 8ML,,0.43,,5,25/05/2022,19/07/2022,Agreement.Promotion.5584868
112169821,MAXFACTOR MASTERPIECE X-PRESS NAIL POLISH I BELIEVE IN PINK 8ML,,0.43,,5,25/05/2022,19/07/2022,Agreement.Promotion.5584868
