Item Number,Product Description,Vendor Product Number,Funding per Unit,Promotional Case Cost,Promtional Retail Price,Start Date,End Date,ID
110771922,SOURZ PASSION FRUIT 70CL (ABV 15%),,1.58,,8,26/01/2022,15/02/2022,Agreement.Promotion.4744291
106900613,THE ARDMORE SINGLE MALT 40% 70CL,,5.14,,20,16/02/2022,15/03/2022,Agreement.Promotion.4955199
110772431,BOWMORE ISLAY SINGLE MALT SCOTCH WHISKY AGED 12 YEARS 700ML (ABV 40%),,6.33,,28,16/02/2022,15/03/2022,Agreement.Promotion.4955312
101550458,COURVOISIER VS COGNAC 70CL 40%,,1.74,,25,16/02/2022,15/03/2022,Agreement.Promotion.4955394
101538336,FAMOUS GROUSE WHISKY 35CL 40%,,0.38,,8.5,16/02/2022,15/03/2022,Agreement.Promotion.4957472
111882667,JIM BEAM RED STAG 70CL (ABV 32.5%),,2.91,,13,16/02/2022,15/03/2022,Agreement.Promotion.4957491
106861626,LAPHROAIG SELECT WHISKY 40% 70CL,,3.72,,25,16/02/2022,15/03/2022,Agreement.Promotion.4957508
108448798,MAKER'S MARK BOURBON WHISKY 70CL (ABV 45%),,2.49,,25,16/02/2022,15/03/2022,Agreement.Promotion.4957528
101527670,SOURZ APPLE 70CL 15%,,1.58,,8,16/02/2022,15/03/2022,Agreement.Promotion.4957546
108599131,SOURZ CHERRY 15% 70CL,,1.58,,8,16/02/2022,15/03/2022,Agreement.Promotion.4957546
110771922,SOURZ PASSION FRUIT 70CL (ABV 15%),,1.58,,8,16/02/2022,15/03/2022,Agreement.Promotion.4957546
101538230,THE FAMOUS GROUSE BLENDED SCOTCH WHISKY 1L (ABV 40%),,1.79,,18,16/02/2022,15/03/2022,Agreement.Promotion.4957565
103994511,JIM BEAM KENTUCKY STRAIGHT BOURBON WHISKEY 1L,,,,20,16/02/2022,15/03/2022,Agreement.Promotion.4978756
110883756,TOKI SUNTORY WHISKY 70CL (ABV 43%),,1.66,,30,16/02/2022,15/03/2022,Agreement.Promotion.4982072
101550458,COURVOISIER VS COGNAC 70CL 40%,,1.74,,25,16/02/2022,15/03/2022,Agreement.Promotion.4982654
101538230,THE FAMOUS GROUSE BLENDED SCOTCH WHISKY 1L (ABV 40%),,,,20,16/03/2022,05/04/2022,Agreement.Promotion.5163973
106758451,AUCHENTOSHAN AMERICAN OAK SINGLE MALT WHISKY 40% 70CL,,4.77,,22,16/03/2022,05/04/2022,Agreement.Promotion.5165546
101534933,COURVOISIER VS COGNAC 35CL 40%,,0.77,,14,16/03/2022,05/04/2022,Agreement.Promotion.5165562
101543215,COURVOISIER VSOP 70CL 40%,,4.21,,28,16/03/2022,05/04/2022,Agreement.Promotion.5168015
101575364,THE FAMOUS GROUSE SMOKY BLACK 40% 70CL,,2.27,,14,16/03/2022,05/04/2022,Agreement.Promotion.5168186
111765971,HIGHLAND PARK 10 YEAR OLD VIKING SCARS 70CL (ABV 40%),,4.11,,25,16/03/2022,05/04/2022,Agreement.Promotion.5168225
101557431,JIM BEAM BOURBON 70CL 40%,,1.91,,14,16/03/2022,05/04/2022,Agreement.Promotion.5168241
110772554,LAPHROAIG ISLAY SINGLE MALT SCOTCH WHISKY AGED 10 YEARS 70CL (ABV 40%),,5.04,,28,16/03/2022,05/04/2022,Agreement.Promotion.5168257
110733336,ROKU GIN THE JAPANESE CRAFT GIN 700ML (ABV 43%),,2.11,,25,16/03/2022,05/04/2022,Agreement.Promotion.5168279
101525578,FAMOUS GROUSE WHISKY 70CL 40%,,2.3,,14,16/03/2022,05/04/2022,Agreement.Promotion.5168320
101538230,THE FAMOUS GROUSE BLENDED SCOTCH WHISKY 1L (ABV 40%),,2.31,,15.99,16/03/2022,02/05/2022,Agreement.Promotion.5168359
101525578,FAMOUS GROUSE WHISKY 70CL 40%,,1.85,,14,16/03/2022,05/04/2022,Agreement.Promotion.5168402
101543215,COURVOISIER VSOP 70CL 40%,,4.21,,28,16/03/2022,05/04/2022,Agreement.Promotion.5219920
111765971,HIGHLAND PARK 10 YEAR OLD VIKING SCARS 70CL (ABV 40%),,4.11,,25,16/03/2022,05/04/2022,Agreement.Promotion.5220206
101557431,JIM BEAM BOURBON 70CL 40%,,1.91,,14,16/03/2022,05/04/2022,Agreement.Promotion.5220248
110772554,LAPHROAIG ISLAY SINGLE MALT SCOTCH WHISKY AGED 10 YEARS 70CL (ABV 40%),,5.04,,28,16/03/2022,05/04/2022,Agreement.Promotion.5220380
106900613,THE ARDMORE SINGLE MALT 40% 70CL,,5.14,,20,06/04/2022,26/04/2022,Agreement.Promotion.5446320
110772431,BOWMORE ISLAY SINGLE MALT SCOTCH WHISKY AGED 12 YEARS 700ML (ABV 40%),,5.33,,30,06/04/2022,26/04/2022,Agreement.Promotion.5446335
101538336,FAMOUS GROUSE WHISKY 35CL 40%,,0.12,,9,06/04/2022,26/04/2022,Agreement.Promotion.5446377
109637241,HIGHLAND PARK DRAGON LEGEND SINGLE MALT SCOTCH WHISKY 70CL (ABV 43.1%),,2.92,,32,06/04/2022,26/04/2022,Agreement.Promotion.5446428
111882667,JIM BEAM RED STAG 70CL (ABV 32.5%),,2.5,,14,06/04/2022,26/04/2022,Agreement.Promotion.5446459
103994511,JIM BEAM KENTUCKY STRAIGHT BOURBON WHISKEY 1L,,4.28,,20,06/04/2022,26/04/2022,Agreement.Promotion.5446506
106861626,LAPHROAIG SELECT WHISKY 40% 70CL,,3.81,,25,06/04/2022,26/04/2022,Agreement.Promotion.5446609
108448798,MAKER'S MARK BOURBON WHISKY 70CL (ABV 45%),,2.49,,25,06/04/2022,26/04/2022,Agreement.Promotion.5446643
110733336,ROKU GIN THE JAPANESE CRAFT GIN 700ML (ABV 43%),,2.11,,25,06/04/2022,26/04/2022,Agreement.Promotion.5446656
101527670,SOURZ APPLE 70CL 15%,,1.58,,8,06/04/2022,26/04/2022,Agreement.Promotion.5446669
108599131,SOURZ CHERRY 15% 70CL,,1.58,,8,06/04/2022,26/04/2022,Agreement.Promotion.5446669
110771922,SOURZ PASSION FRUIT 70CL (ABV 15%),,1.58,,8,06/04/2022,26/04/2022,Agreement.Promotion.5446669
110883756,TOKI SUNTORY WHISKY 70CL (ABV 43%),,1.66,,30,06/04/2022,26/04/2022,Agreement.Promotion.5446690
101550458,COURVOISIER VS COGNAC 70CL 40%,,1.09,,26,06/04/2022,26/04/2022,Agreement.Promotion.5482807
106900613,THE ARDMORE SINGLE MALT 40% 70CL,,5.6,,20,06/04/2022,26/04/2022,Agreement.Promotion.5522701
110772431,BOWMORE ISLAY SINGLE MALT SCOTCH WHISKY AGED 12 YEARS 700ML (ABV 40%),,5.75,,30,06/04/2022,26/04/2022,Agreement.Promotion.5522715
111882667,JIM BEAM RED STAG 70CL (ABV 32.5%),,2.58,,14,06/04/2022,26/04/2022,Agreement.Promotion.5522736
103994511,JIM BEAM KENTUCKY STRAIGHT BOURBON WHISKEY 1L,,2.47,,20,06/04/2022,26/04/2022,Agreement.Promotion.5522750
106861626,LAPHROAIG SELECT WHISKY 40% 70CL,,3.88,,25,06/04/2022,26/04/2022,Agreement.Promotion.5522764
101527670,SOURZ APPLE 70CL 15%,,1.83,,8,06/04/2022,26/04/2022,Agreement.Promotion.5522778
108599131,SOURZ CHERRY 15% 70CL,,1.83,,8,06/04/2022,26/04/2022,Agreement.Promotion.5522778
110771922,SOURZ PASSION FRUIT 70CL (ABV 15%),,1.83,,8,06/04/2022,26/04/2022,Agreement.Promotion.5522778
101550458,COURVOISIER VS COGNAC 70CL 40%,,1.32,,26,06/04/2022,26/04/2022,Agreement.Promotion.5522800
101538230,THE FAMOUS GROUSE BLENDED SCOTCH WHISKY 1L (ABV 40%),,,,20,06/04/2022,26/04/2022,Agreement.Promotion.5522832
106758451,AUCHENTOSHAN AMERICAN OAK SINGLE MALT WHISKY 40% 70CL,,5.16,,22,27/04/2022,24/05/2022,Agreement.Promotion.5601414
101543215,COURVOISIER VSOP 70CL 40%,,3.04,,32,27/04/2022,24/05/2022,Agreement.Promotion.5601624
109637241,HIGHLAND PARK DRAGON LEGEND SINGLE MALT SCOTCH WHISKY 70CL (ABV 43.1%),,2.92,,32,27/04/2022,24/05/2022,Agreement.Promotion.5601765
110772554,LAPHROAIG ISLAY SINGLE MALT SCOTCH WHISKY AGED 10 YEARS 70CL (ABV 40%),,4.59,,30,27/04/2022,24/05/2022,Agreement.Promotion.5601995
101527670,SOURZ APPLE 70CL 15%,,1.83,,8,27/04/2022,24/05/2022,Agreement.Promotion.5602011
101525578,FAMOUS GROUSE WHISKY 70CL 40%,,2.29,,14,27/04/2022,24/05/2022,Agreement.Promotion.5712178
106758451,AUCHENTOSHAN AMERICAN OAK SINGLE MALT WHISKY 40% 70CL,,5.16,,22,22/06/2022,19/07/2022,Agreement.Promotion.5928404
101534933,COURVOISIER VS COGNAC 35CL 40%,,0.68,,15,22/06/2022,19/07/2022,Agreement.Promotion.5928425
101543215,COURVOISIER VSOP 70CL 40%,,3.04,,32,22/06/2022,19/07/2022,Agreement.Promotion.5928438
101575364,THE FAMOUS GROUSE SMOKY BLACK 40% 70CL,,2.27,,14,22/06/2022,19/07/2022,Agreement.Promotion.5928453
111765971,HIGHLAND PARK 10 YEAR OLD VIKING SCARS 70CL (ABV 40%),Shelf,2.17,,27,22/06/2022,19/07/2022,Agreement.Promotion.5928466
101557431,JIM BEAM BOURBON 70CL 40%,,1.75,,14,22/06/2022,19/07/2022,Agreement.Promotion.5928496
111882667,JIM BEAM RED STAG 70CL (ABV 32.5%),,2.58,,14,22/06/2022,19/07/2022,Agreement.Promotion.5928496
110772554,LAPHROAIG ISLAY SINGLE MALT SCOTCH WHISKY AGED 10 YEARS 70CL (ABV 40%),,4.59,,,22/06/2022,19/07/2022,Agreement.Promotion.5928513
108448798,MAKER'S MARK BOURBON WHISKY 70CL (ABV 45%),,2.49,,25,22/06/2022,19/07/2022,Agreement.Promotion.5928526
101527670,SOURZ APPLE 70CL 15%,,1.83,,8,22/06/2022,19/07/2022,Agreement.Promotion.5928540
101525578,FAMOUS GROUSE WHISKY 70CL 40%,,2.79,,13,22/06/2022,19/07/2022,Agreement.Promotion.5928560
101525578,FAMOUS GROUSE WHISKY 70CL 40%,,2.29,,14,22/06/2022,19/07/2022,Agreement.Promotion.5928573
101538336,FAMOUS GROUSE WHISKY 35CL 40%,,0.12,,9,20/07/2022,16/08/2022,Agreement.Promotion.6342434
106758451,AUCHENTOSHAN AMERICAN OAK SINGLE MALT WHISKY 40% 70CL,,5.16,,22,20/07/2022,16/08/2022,Agreement.Promotion.6358134
110772431,BOWMORE ISLAY SINGLE MALT SCOTCH WHISKY AGED 12 YEARS 700ML (ABV 40%),,5.75,,30,20/07/2022,16/08/2022,Agreement.Promotion.6358149
101550458,COURVOISIER VS COGNAC 70CL 40%,,1.32,,26,20/07/2022,16/08/2022,Agreement.Promotion.6358163
109637241,HIGHLAND PARK DRAGON LEGEND SINGLE MALT SCOTCH WHISKY 70CL (ABV 43.1%),,2.92,,32,20/07/2022,16/08/2022,Agreement.Promotion.6358187
101557431,JIM BEAM BOURBON 70CL 40%,,1.75,,15,20/07/2022,16/08/2022,Agreement.Promotion.6358207
106861626,LAPHROAIG SELECT WHISKY 40% 70CL,,3.88,,25,20/07/2022,16/08/2022,Agreement.Promotion.6358964
110733336,ROKU GIN THE JAPANESE CRAFT GIN 700ML (ABV 43%),,2.11,,25,20/07/2022,16/08/2022,Agreement.Promotion.6358993
108599131,SOURZ CHERRY 15% 70CL,,1.83,,8,20/07/2022,16/08/2022,Agreement.Promotion.6359064
110771922,SOURZ PASSION FRUIT 70CL (ABV 15%),,1.83,,8,20/07/2022,16/08/2022,Agreement.Promotion.6359064
110883756,TOKI SUNTORY WHISKY 70CL (ABV 43%),,1.66,,30,20/07/2022,16/08/2022,Agreement.Promotion.6359103
101525578,FAMOUS GROUSE WHISKY 70CL 40%,,2.29,,14,20/07/2022,16/08/2022,Agreement.Promotion.6410537
101525578,FAMOUS GROUSE WHISKY 70CL 40%,,2.29,,14,20/07/2022,16/08/2022,Agreement.Promotion.6410558
101538230,THE FAMOUS GROUSE BLENDED SCOTCH WHISKY 1L (ABV 40%),,2.07,,18,01/08/2022,16/08/2022,Agreement.Promotion.6498005
101538230,THE FAMOUS GROUSE BLENDED SCOTCH WHISKY 1L (ABV 40%),,,,20,17/08/2022,13/09/2022,Agreement.Promotion.6637694
101575364,THE FAMOUS GROUSE SMOKY BLACK 40% 70CL,,2.27,,14,17/08/2022,13/09/2022,Agreement.Promotion.6639032
111882667,JIM BEAM RED STAG 70CL (ABV 32.5%),,2.58,,14,17/08/2022,13/09/2022,Agreement.Promotion.6639175
101557431,JIM BEAM BOURBON 70CL 40%,,1.25,,15,17/08/2022,28/08/2022,Agreement.Promotion.6639206
103994511,JIM BEAM KENTUCKY STRAIGHT BOURBON WHISKEY 1L,,1.64,,20,17/08/2022,13/09/2022,Agreement.Promotion.6639241
101538230,THE FAMOUS GROUSE BLENDED SCOTCH WHISKY 1L (ABV 40%),,2.07,,17.99,17/08/2022,13/09/2022,Agreement.Promotion.6643754
110772554,LAPHROAIG ISLAY SINGLE MALT SCOTCH WHISKY AGED 10 YEARS 70CL (ABV 40%),,4.59,,30,17/08/2022,13/09/2022,Agreement.Promotion.6643919
106900613,THE ARDMORE SINGLE MALT 40% 70CL,,4.59,,20,17/08/2022,13/09/2022,Agreement.Promotion.6643933
111765971,HIGHLAND PARK 10 YEAR OLD VIKING SCARS 70CL (ABV 40%),,2.17,,27,17/08/2022,13/09/2022,Agreement.Promotion.6643955
111882667,JIM BEAM RED STAG 70CL (ABV 32.5%),,1.96,,14,17/08/2022,13/09/2022,Agreement.Promotion.6785452
106900613,THE ARDMORE SINGLE MALT 40% 70CL,,5.6,,20,17/08/2022,13/09/2022,Agreement.Promotion.6806694
110772431,BOWMORE ISLAY SINGLE MALT SCOTCH WHISKY AGED 12 YEARS 700ML (ABV 40%),,5.75,,30,14/09/2022,11/10/2022,Agreement.Promotion.6943150
101534933,COURVOISIER VS COGNAC 35CL 40%,,0.68,,15,14/09/2022,11/10/2022,Agreement.Promotion.6943185
101543215,COURVOISIER VSOP 70CL 40%,,3.04,,32,14/09/2022,11/10/2022,Agreement.Promotion.6943235
101525578,FAMOUS GROUSE WHISKY 70CL 40%,,2.29,,14,14/09/2022,11/10/2022,Agreement.Promotion.6943747
109637241,HIGHLAND PARK DRAGON LEGEND SINGLE MALT SCOTCH WHISKY 70CL (ABV 43.1%),,2.92,,32,14/09/2022,11/10/2022,Agreement.Promotion.6943843
101557431,JIM BEAM BOURBON 70CL 40%,,1.25,,15,14/09/2022,11/10/2022,Agreement.Promotion.6943873
106861626,LAPHROAIG SELECT WHISKY 40% 70CL,,3.88,,25,14/09/2022,11/10/2022,Agreement.Promotion.6943893
110733336,ROKU GIN THE JAPANESE CRAFT GIN 700ML (ABV 43%),,2.11,,25,14/09/2022,11/10/2022,Agreement.Promotion.6943960
101527670,SOURZ APPLE 70CL 15%,,1.83,,8,14/09/2022,11/10/2022,Agreement.Promotion.6943998
108599131,SOURZ CHERRY 15% 70CL,,1.83,,8,14/09/2022,11/10/2022,Agreement.Promotion.6943998
110771922,SOURZ PASSION FRUIT 70CL (ABV 15%),,1.83,,8,14/09/2022,11/10/2022,Agreement.Promotion.6943998
106900613,THE ARDMORE SINGLE MALT 40% 70CL,,5.6,,20,12/10/2022,01/11/2022,Agreement.Promotion.7191283
106758451,AUCHENTOSHAN AMERICAN OAK SINGLE MALT WHISKY 40% 70CL,,5.16,,22,12/10/2022,01/11/2022,Agreement.Promotion.7191310
101550458,COURVOISIER VS COGNAC 70CL 40%,,1.32,,26,12/10/2022,01/11/2022,Agreement.Promotion.7191328
101575364,THE FAMOUS GROUSE SMOKY BLACK 40% 70CL,,2.27,,14,12/10/2022,01/11/2022,Agreement.Promotion.7191360
111765971,HIGHLAND PARK 10 YEAR OLD VIKING SCARS 70CL (ABV 40%),,2.17,,27,12/10/2022,01/11/2022,Agreement.Promotion.7191390
111882667,JIM BEAM RED STAG 70CL (ABV 32.5%),,1.96,,14,12/10/2022,01/11/2022,Agreement.Promotion.7191403
103994511,JIM BEAM KENTUCKY STRAIGHT BOURBON WHISKEY 1L,,1.64,,20,12/10/2022,01/11/2022,Agreement.Promotion.7191437
110772554,LAPHROAIG ISLAY SINGLE MALT SCOTCH WHISKY AGED 10 YEARS 70CL (ABV 40%),,4.59,,30,12/10/2022,01/11/2022,Agreement.Promotion.7191455
108448798,MAKER'S MARK BOURBON WHISKY 70CL (ABV 45%),,1.96,,25,12/10/2022,01/11/2022,Agreement.Promotion.7191506
101538230,THE FAMOUS GROUSE BLENDED SCOTCH WHISKY 1L (ABV 40%),,,,20,12/10/2022,01/11/2022,Agreement.Promotion.7191542
101538336,FAMOUS GROUSE WHISKY 35CL 40%,,0.12,,9,12/10/2022,01/11/2022,Agreement.Promotion.7252071
101538230,THE FAMOUS GROUSE BLENDED SCOTCH WHISKY 1L (ABV 40%),,2.07,,17.99,12/10/2022,01/11/2022,Agreement.Promotion.7303126
110772431,BOWMORE ISLAY SINGLE MALT SCOTCH WHISKY AGED 12 YEARS 700ML (ABV 40%),,5.75,,29.99,02/11/2022,22/11/2022,Agreement.Promotion.7404156
101550458,COURVOISIER VS COGNAC 70CL 40%,,1.5,,24.99,02/11/2022,22/11/2022,Agreement.Promotion.7404858
