Item Number,Product Description,Vendor Product Number,Funding per Unit,Promotional Case Cost,Promtional Retail Price,Start Date,End Date,ID
110355902,KA SPARKLING PINEAPPLE 330ML,,0.03,,0.00,8/18/2021,9/14/2021,Agreement.Promotion.3721267
110355849,KA SPARKLING FRUIT PUNCH 330ML,,0.03,,0.00,8/2/2021,1/30/2022,Agreement.Promotion.3748708
110355873,KA SPARKLING BLACK GRAPE 330ML,,0.03,,0.00,8/2/2021,1/30/2022,Agreement.Promotion.3748708
110355902,KA SPARKLING PINEAPPLE 330ML,,0.03,,0.00,8/2/2021,1/30/2022,Agreement.Promotion.3748708
103955408,Rubicon Mango 288ml,,0.03,,0.00,8/2/2021,1/30/2022,Agreement.Promotion.3748734
104025835,Rubicon Passion 330ml,,0.05,,0.00,8/2/2021,1/30/2022,Agreement.Promotion.3748734
104025860,Rubicon Mango 330ml,,0.05,,0.00,8/2/2021,1/30/2022,Agreement.Promotion.3748734
104025923,Rubicon Guava 330ml,,0.05,,0.00,8/2/2021,1/30/2022,Agreement.Promotion.3748734
104025958,Rubicon Lychee 330ml,,0.05,,0.00,8/2/2021,1/30/2022,Agreement.Promotion.3748734
111580159,RUBICON SPARKLING MANGO 6 X 330ML,,0.21,,2.50,9/15/2021,10/5/2021,Agreement.Promotion.3535982
111580280,RUBICON SPARKLING PASSION 6 X 330ML,,0.21,,2.50,9/15/2021,10/5/2021,Agreement.Promotion.3535982
109759467,RUBICON STILL MANGO DELUXE 1L,,0.09,,1.25,9/13/2021,12/26/2021,Agreement.Promotion.3535988
109759491,RUBICON STILL GUAVA DELUXE 1L,,0.09,,1.25,9/13/2021,12/26/2021,Agreement.Promotion.3535988
105134785,Rubicon Passion 2L,,0.17,,1.25,9/13/2021,12/26/2021,Agreement.Promotion.3536001
105137986,Rubicon Mango 2L,,0.17,,1.25,9/13/2021,12/26/2021,Agreement.Promotion.3536001
106047755,RUBICON SPARKLING LYCHEE 2L,,0.17,,1.25,9/13/2021,12/26/2021,Agreement.Promotion.3536001
110688361,RUBICON MANGO ZERO ADDED SUGAR 2L,,0.17,,1.25,9/13/2021,12/26/2021,Agreement.Promotion.3536001
110846285,SUN EXOTIC PINEAPPLE & COCONUT 1L,,0.08,,1.00,9/13/2021,1/16/2022,Agreement.Promotion.3536028
111268421,BARR AMERICAN CREAM SODA 6 X 330ML,,0.06,,1.75,9/15/2021,9/23/2021,Agreement.Promotion.3716267
111268510,BARR CHERRYADE 6 X 330ML,,0.06,,1.75,9/15/2021,9/23/2021,Agreement.Promotion.3716267
111268587,BARR COLA 6 X 330ML,,0.06,,1.75,9/15/2021,9/23/2021,Agreement.Promotion.3716267
111268675,BARR LEMONADE 6 X 330ML,,0.06,,1.75,9/15/2021,9/23/2021,Agreement.Promotion.3716267
111268739,BARR LIMEADE 6 X 330ML,,0.06,,1.75,9/15/2021,9/23/2021,Agreement.Promotion.3716267
100157110,IRN BRU 2LTR,,0.36,,1.25,9/15/2021,10/5/2021,Agreement.Promotion.3716313
100157128,IRN BRU SUGAR FREE 2LTR,,0.36,,1.25,9/15/2021,10/5/2021,Agreement.Promotion.3716313
108320962,IRN BRU XTRA 2L,,0.36,,1.25,9/15/2021,10/5/2021,Agreement.Promotion.3716313
111048841,IRN-BRU 6 330ML CANS,,0.40,,0.00,9/15/2021,10/5/2021,Agreement.Promotion.3716344
111048971,IRN-BRU XTRA 6 330ML CANS,,0.40,,0.00,9/15/2021,10/5/2021,Agreement.Promotion.3716344
111049085,IRN-BRU SUGAR FREE 6 330ML CANS,,0.40,,0.00,9/15/2021,10/5/2021,Agreement.Promotion.3716344
100157048,IRN BRU 1LTR,,0.21,,1.00,9/15/2021,9/28/2021,Agreement.Promotion.3716421
100157056,IRN BRU DIET 1LTR,,0.21,,1.00,9/15/2021,9/28/2021,Agreement.Promotion.3716421
100144212,IRN BRU 24X330ML,,0.26,,7.00,9/15/2021,10/5/2021,Agreement.Promotion.3716450
100144247,IRN BRU SUGAR FREE 24X330ML,,0.26,,7.00,9/15/2021,10/5/2021,Agreement.Promotion.3716450
108321033,IRN BRU XTRA 24 X 330ML,,0.26,,7.00,9/15/2021,10/5/2021,Agreement.Promotion.3716450
100143682,IRN BRU 8X250ML,,0.27,,2.50,9/15/2021,10/5/2021,Agreement.Promotion.3716563
100143703,IRN BRU SUGAR FREE 8X250ML,,0.27,,2.50,9/15/2021,10/5/2021,Agreement.Promotion.3716563
110383920,RUBICON SPRING ORANGE MANGO 1.5L,,0.10,,1.25,9/15/2021,9/23/2021,Agreement.Promotion.3716641
110383954,RUBICON SPRING STRAWBERRY KIWI 1.5L,,0.10,,1.25,9/15/2021,9/23/2021,Agreement.Promotion.3716641
100101036,RUBICON GUAVA JUICE DRINK 1LTR,,0.04,,0.00,10/4/2021,11/30/2021,Agreement.Promotion.3830551
100101044,RUBICON MANGO JUICE 1L,,0.04,,0.00,10/4/2021,11/30/2021,Agreement.Promotion.3830551
110048099,RUBICON LYCHEE 1L,,0.04,,0.00,10/4/2021,11/30/2021,Agreement.Promotion.3830551
110355814,RUBICON PASSION 1 LITRE,,0.04,,0.00,10/4/2021,11/30/2021,Agreement.Promotion.3830551
100383715,RUBICON MANGO JUICE       4X1L,,0.20,,4.00,10/4/2021,11/30/2021,Agreement.Promotion.3830648
100144212,IRN BRU 24X330ML,,0.26,,7.00,11/3/2021,11/30/2021,Agreement.Promotion.3945855
100144247,IRN BRU SUGAR FREE 24X330ML,,0.26,,7.00,11/3/2021,11/30/2021,Agreement.Promotion.3945855
108321033,IRN BRU XTRA 24 X 330ML,,0.26,,7.00,11/3/2021,11/30/2021,Agreement.Promotion.3945855
104460829,IRN BRU 8 330ML CANS,,0.32,,3.00,11/3/2021,11/30/2021,Agreement.Promotion.3945896
104461899,IRN BRU SUGAR FREE 8 330ML CANS,,0.32,,3.00,11/3/2021,11/30/2021,Agreement.Promotion.3945896
108321068,IRN BRU XTRA 8 X 330ML,,0.32,,3.00,11/3/2021,11/30/2021,Agreement.Promotion.3945896
100157048,IRN BRU 1LTR,,0.21,,1.00,11/3/2021,11/30/2021,Agreement.Promotion.3945960
100157056,IRN BRU DIET 1LTR,,0.21,,1.00,11/3/2021,11/30/2021,Agreement.Promotion.3945960
110383920,RUBICON SPRING ORANGE MANGO 1.5L,,0.10,,1.25,11/3/2021,11/30/2021,Agreement.Promotion.3946647
110383954,RUBICON SPRING STRAWBERRY KIWI 1.5L,,0.10,,1.25,11/3/2021,11/30/2021,Agreement.Promotion.3946647
100157110,IRN BRU 2LTR,,0.36,,1.25,11/3/2021,11/30/2021,Agreement.Promotion.3946765
100157128,IRN BRU SUGAR FREE 2LTR,,0.36,,1.25,11/3/2021,11/30/2021,Agreement.Promotion.3946765
108320962,IRN BRU XTRA 2L,,0.36,,1.25,11/3/2021,11/30/2021,Agreement.Promotion.3946765
111048841,IRN-BRU 6 330ML CANS,,0.40,,,11/3/2021,11/30/2021,Agreement.Promotion.3946790
111048971,IRN-BRU XTRA 6 330ML CANS,,0.40,,,11/3/2021,11/30/2021,Agreement.Promotion.3946790
111049085,IRN-BRU SUGAR FREE 6 330ML CANS,,0.40,,,11/3/2021,11/30/2021,Agreement.Promotion.3946790
100143682,IRN BRU 8X250ML,,0.27,,2.50,11/3/2021,11/30/2021,Agreement.Promotion.3946812
100143703,IRN BRU SUGAR FREE 8X250ML,,0.27,,2.50,11/3/2021,11/30/2021,Agreement.Promotion.3946812
104912362,Rubicon Pomegranate 330ml,,0.05,,0.00,11/3/2021,1/30/2022,Agreement.Promotion.4044917
109759467,RUBICON STILL MANGO DELUXE 1L,,0.09,,1.25,11/1/2021,12/24/2021,Agreement.Promotion.4127958
109759491,RUBICON STILL GUAVA DELUXE 1L,,0.09,,1.25,11/1/2021,12/24/2021,Agreement.Promotion.4127958
100157110,IRN BRU 2LTR,,0.36,,1.25,12/1/2021,1/1/2022,Agreement.Promotion.4142026
100157128,IRN BRU SUGAR FREE 2LTR,,0.36,,1.25,12/1/2021,1/1/2022,Agreement.Promotion.4142026
108320962,IRN BRU XTRA 2L,,0.36,,1.25,12/1/2021,1/1/2022,Agreement.Promotion.4142026
100144212,IRN BRU 24X330ML,,0.26,,7.00,12/1/2021,1/1/2022,Agreement.Promotion.4142188
100144247,IRN BRU SUGAR FREE 24X330ML,,0.26,,7.00,12/1/2021,1/1/2022,Agreement.Promotion.4142188
108321033,IRN BRU XTRA 24 X 330ML,,0.26,,7.00,12/1/2021,1/1/2022,Agreement.Promotion.4142188
100144319,BARR COLA 2 LIITRE,,0.03,,0.90,12/1/2021,1/1/2022,Agreement.Promotion.4142296
100144335,BARR CREAM SODA 2 LITRE,,0.03,,0.90,12/1/2021,1/1/2022,Agreement.Promotion.4142296
100144343,BARR LIMEADE 2 LITRE,,0.03,,0.90,12/1/2021,1/1/2022,Agreement.Promotion.4142296
100157769,BARR LEMONADE 2 LITRE,,0.03,,0.90,12/1/2021,1/1/2022,Agreement.Promotion.4142296
100157793,BARR LEMONADE DIET 2 LITRE,,0.03,,0.90,12/1/2021,1/1/2022,Agreement.Promotion.4142296
105920399,A G BARR DANDELION & BURDOCK 2LTR,,0.03,,0.90,12/1/2021,1/1/2022,Agreement.Promotion.4142296
105920575,BARR RED KOLA 2LTR,,0.03,,0.90,12/1/2021,1/1/2022,Agreement.Promotion.4142296
105920621,TIZER 2LTR,,0.03,,0.90,12/1/2021,1/1/2022,Agreement.Promotion.4142296
104460829,IRN BRU 8 330ML CANS,,0.32,,3.00,12/1/2021,1/1/2022,Agreement.Promotion.4142369
104461899,IRN BRU SUGAR FREE 8 330ML CANS,,0.32,,3.00,12/1/2021,1/1/2022,Agreement.Promotion.4142369
108321068,IRN BRU XTRA 8 X 330ML,,0.32,,3.00,12/1/2021,1/1/2022,Agreement.Promotion.4142369
108716781,BUNDABERG ROOT BEER 4 X 375ML BOTTLES,,0.45,,3.50,12/1/2021,1/1/2022,Agreement.Promotion.4142442
108786463,BUNDABERG GINGER BEER 4 X 375ML,,0.45,,3.50,12/1/2021,1/1/2022,Agreement.Promotion.4142442
111048841,IRN-BRU 6 330ML CANS,,0.40,,0.00,12/1/2021,1/1/2022,Agreement.Promotion.4150656
111048971,IRN-BRU XTRA 6 330ML CANS,,0.40,,0.00,12/1/2021,1/1/2022,Agreement.Promotion.4150656
111049085,IRN-BRU SUGAR FREE 6 330ML CANS,,0.40,,0.00,12/1/2021,1/1/2022,Agreement.Promotion.4150656
110951229,IRN-BRU 1901 SOFT DRINK 750ML,,,,2.00,12/1/2021,1/18/2022,Agreement.Promotion.4185133
100101036,RUBICON GUAVA JUICE DRINK 1LTR,,0.04,,0.00,12/1/2021,1/1/2022,Agreement.Promotion.4206085
100101044,RUBICON MANGO JUICE 1L,,0.04,,0.00,12/1/2021,1/1/2022,Agreement.Promotion.4206085
110048099,RUBICON LYCHEE 1L,,0.04,,0.00,12/1/2021,1/1/2022,Agreement.Promotion.4206085
110355814,RUBICON PASSION 1 LITRE,,0.04,,0.00,12/1/2021,1/1/2022,Agreement.Promotion.4206085
100383715,RUBICON MANGO JUICE       4X1L,,0.20,,4.00,12/1/2021,1/1/2022,Agreement.Promotion.4206142
111580159,RUBICON SPARKLING MANGO 6 X 330ML,,0.21,,0.00,12/1/2021,1/1/2022,Agreement.Promotion.4206213
111580280,RUBICON SPARKLING PASSION 6 X 330ML,,0.21,,0.00,12/1/2021,1/1/2022,Agreement.Promotion.4206213
100157110,IRN BRU 2LTR,,0.28,,1.50,1/2/2022,1/18/2022,Agreement.Promotion.4441280
100157128,IRN BRU SUGAR FREE 2LTR,,0.28,,1.50,1/2/2022,1/18/2022,Agreement.Promotion.4441280
108320962,IRN BRU XTRA 2L,,0.28,,1.50,1/2/2022,1/18/2022,Agreement.Promotion.4441280
111048841,IRN-BRU 6 330ML CANS,,0.51,,,1/2/2022,1/18/2022,Agreement.Promotion.4441325
111048971,IRN-BRU XTRA 6 330ML CANS,,0.51,,,1/2/2022,1/18/2022,Agreement.Promotion.4441325
111049085,IRN-BRU SUGAR FREE 6 330ML CANS,,0.51,,,1/2/2022,1/18/2022,Agreement.Promotion.4441325
100144212,IRN BRU 24X330ML,,0.25,,7.50,1/2/2022,1/18/2022,Agreement.Promotion.4441355
100144247,IRN BRU SUGAR FREE 24X330ML,,0.25,,7.50,1/2/2022,1/18/2022,Agreement.Promotion.4441355
108321033,IRN BRU XTRA 24 X 330ML,,0.25,,7.50,1/2/2022,1/18/2022,Agreement.Promotion.4441355
104460829,IRN BRU 8 330ML CANS,,0.46,,3.00,1/2/2022,1/18/2022,Agreement.Promotion.4441398
104461899,IRN BRU SUGAR FREE 8 330ML CANS,,0.46,,3.00,1/2/2022,1/18/2022,Agreement.Promotion.4441398
108321068,IRN BRU XTRA 8 X 330ML,,0.46,,3.00,1/2/2022,1/18/2022,Agreement.Promotion.4441398
110383920,RUBICON SPRING ORANGE MANGO 1.5L,,0.15,,1.25,1/2/2022,1/18/2022,Agreement.Promotion.4441424
110383954,RUBICON SPRING STRAWBERRY KIWI 1.5L,,0.15,,1.25,1/2/2022,1/18/2022,Agreement.Promotion.4441424
108786463,BUNDABERG GINGER BEER 4 X 375ML,,0.61,,3.50,1/4/2022,1/18/2022,Agreement.Promotion.4623549
108786463,BUNDABERG GINGER BEER 4 X 375ML,,0.61,,3.50,1/19/2022,2/15/2022,Agreement.Promotion.4710123
100157110,IRN BRU 2LTR,,0.28,,1.50,1/19/2022,2/15/2022,Agreement.Promotion.4710173
100157128,IRN BRU SUGAR FREE 2LTR,,0.28,,1.50,1/19/2022,2/15/2022,Agreement.Promotion.4710173
108320962,IRN BRU XTRA 2L,,0.28,,1.50,1/19/2022,2/15/2022,Agreement.Promotion.4710173
111048841,IRN-BRU 6 330ML CANS,,0.51,,2.00,1/19/2022,2/15/2022,Agreement.Promotion.4710218
111048971,IRN-BRU XTRA 6 330ML CANS,,0.51,,2.00,1/19/2022,2/15/2022,Agreement.Promotion.4710218
111049085,IRN-BRU SUGAR FREE 6 330ML CANS,,0.51,,2.00,1/19/2022,2/15/2022,Agreement.Promotion.4710218
100144212,IRN BRU 24X330ML,,0.25,,7.50,1/20/2022,1/25/2022,Agreement.Promotion.4710275
100144247,IRN BRU SUGAR FREE 24X330ML,,0.25,,7.50,1/20/2022,1/25/2022,Agreement.Promotion.4710275
108321033,IRN BRU XTRA 24 X 330ML,,0.25,,7.50,1/20/2022,1/25/2022,Agreement.Promotion.4710275
104460829,IRN BRU 8 330ML CANS,,0.46,,3.00,1/19/2022,2/15/2022,Agreement.Promotion.4710311
104461899,IRN BRU SUGAR FREE 8 330ML CANS,,0.46,,3.00,1/19/2022,2/15/2022,Agreement.Promotion.4710311
108321068,IRN BRU XTRA 8 X 330ML,,0.46,,3.00,1/19/2022,2/15/2022,Agreement.Promotion.4710311
111268421,BARR AMERICAN CREAM SODA 6 X 330ML,,0.09,,1.79,1/19/2022,2/15/2022,Agreement.Promotion.4710339
111268510,BARR CHERRYADE 6 X 330ML,,0.09,,1.79,1/19/2022,2/15/2022,Agreement.Promotion.4710339
111268587,BARR COLA 6 X 330ML,,0.09,,1.79,1/19/2022,2/15/2022,Agreement.Promotion.4710339
111268675,BARR LEMONADE 6 X 330ML,,0.09,,1.79,1/19/2022,2/15/2022,Agreement.Promotion.4710339
111268739,BARR LIMEADE 6 X 330ML,,0.09,,1.79,1/19/2022,2/15/2022,Agreement.Promotion.4710339
100143682,IRN BRU 8X250ML,,0.39,,2.50,1/19/2022,2/15/2022,Agreement.Promotion.4710396
100143703,IRN BRU SUGAR FREE 8X250ML,,0.39,,2.50,1/19/2022,2/15/2022,Agreement.Promotion.4710396
100157048,IRN BRU 1LTR,,0.24,,0.90,1/19/2022,2/15/2022,Agreement.Promotion.4710493
100157056,IRN BRU DIET 1LTR,,0.24,,0.90,1/19/2022,2/15/2022,Agreement.Promotion.4710493
100144319,BARR COLA 2 LIITRE,,0.07,,0.90,1/19/2022,2/15/2022,Agreement.Promotion.4710617
100144335,BARR CREAM SODA 2 LITRE,,0.07,,0.90,1/19/2022,2/15/2022,Agreement.Promotion.4710617
100144343,BARR LIMEADE 2 LITRE,,0.07,,0.90,1/19/2022,2/15/2022,Agreement.Promotion.4710617
100157769,BARR LEMONADE 2 LITRE,,0.07,,0.90,1/19/2022,2/15/2022,Agreement.Promotion.4710617
100157793,BARR LEMONADE DIET 2 LITRE,,0.07,,0.90,1/19/2022,2/15/2022,Agreement.Promotion.4710617
105920575,BARR RED KOLA 2LTR,,0.07,,0.90,1/19/2022,2/15/2022,Agreement.Promotion.4710617
105920621,TIZER 2LTR,,0.07,,0.90,1/19/2022,2/15/2022,Agreement.Promotion.4710617
110383920,RUBICON SPRING ORANGE MANGO 1.5L,,0.15,,1.25,1/19/2022,2/15/2022,Agreement.Promotion.4713534
110383954,RUBICON SPRING STRAWBERRY KIWI 1.5L,,0.15,,1.25,1/19/2022,2/15/2022,Agreement.Promotion.4713534
100101036,RUBICON GUAVA JUICE DRINK 1LTR,,0.06,,0.00,1/26/2022,5/8/2022,Agreement.Promotion.4752259
100101044,RUBICON MANGO JUICE 1L,,0.06,,0.00,1/26/2022,5/8/2022,Agreement.Promotion.4752259
110048099,RUBICON LYCHEE 1L,,0.06,,0.00,1/26/2022,5/8/2022,Agreement.Promotion.4752259
110355814,RUBICON PASSION 1 LITRE,,0.06,,0.00,1/26/2022,5/8/2022,Agreement.Promotion.4752259
100383715,RUBICON MANGO JUICE       4X1L,,0.38,,4.50,1/31/2022,5/3/2022,Agreement.Promotion.4760674
109759467,RUBICON STILL MANGO DELUXE 1L,,0.06,,1.40,1/31/2022,5/3/2022,Agreement.Promotion.4760708
109759491,RUBICON STILL GUAVA DELUXE 1L,,0.06,,1.40,1/31/2022,5/3/2022,Agreement.Promotion.4760708
110846285,SUN EXOTIC PINEAPPLE & COCONUT 1L,,0.04,,1.25,1/31/2022,5/3/2022,Agreement.Promotion.4760737
105134785,Rubicon Passion 2L,,0.18,,1.50,1/31/2022,5/3/2022,Agreement.Promotion.4760760
105137986,Rubicon Mango 2L,,0.18,,1.50,1/31/2022,5/3/2022,Agreement.Promotion.4760760
106047755,RUBICON SPARKLING LYCHEE 2L,,0.18,,1.50,1/31/2022,5/3/2022,Agreement.Promotion.4760760
110688361,RUBICON MANGO ZERO ADDED SUGAR 2L,,0.18,,1.50,1/31/2022,5/3/2022,Agreement.Promotion.4760760
103955408,Rubicon Mango 288ml,,0.08,,,2/1/2022,1/21/2023,Agreement.Promotion.4821023
104025835,Rubicon Passion 330ml,,0.07,,,2/1/2022,1/21/2023,Agreement.Promotion.4821023
104025860,Rubicon Mango 330ml,,0.07,,,2/1/2022,1/21/2023,Agreement.Promotion.4821023
104025923,Rubicon Guava 330ml,,0.07,,,2/1/2022,1/21/2023,Agreement.Promotion.4821023
104025958,Rubicon Lychee 330ml,,0.07,,,2/1/2022,1/21/2023,Agreement.Promotion.4821023
104912362,Rubicon Pomegranate 330ml,,0.07,,,2/1/2022,1/21/2023,Agreement.Promotion.4821023
110355849,KA SPARKLING FRUIT PUNCH 330ML,,,,,2/1/2022,1/21/2023,Agreement.Promotion.4821054
110355873,KA SPARKLING BLACK GRAPE 330ML,,,,,2/1/2022,1/21/2023,Agreement.Promotion.4821054
110355902,KA SPARKLING PINEAPPLE 330ML,,,,,2/1/2022,1/21/2023,Agreement.Promotion.4821054
105133301,Ka Black Grape 2L,,0.08,,1.40,2/23/2022,4/19/2022,Agreement.Promotion.4981263
105134822,Ka Fruit Punch 2L,,0.08,,1.40,2/23/2022,4/19/2022,Agreement.Promotion.4981263
105137863,Ka Pineapple 2L,,0.08,,1.40,2/23/2022,4/19/2022,Agreement.Promotion.4981263
100157110,IRN BRU 2LTR,,0.28,,1.50,2/16/2022,3/8/2022,Agreement.Promotion.5043315
100157128,IRN BRU SUGAR FREE 2LTR,,0.28,,1.50,2/16/2022,3/8/2022,Agreement.Promotion.5043315
108320962,IRN BRU XTRA 2L,,0.28,,1.50,2/16/2022,3/8/2022,Agreement.Promotion.5043315
111048841,IRN-BRU 6 330ML CANS,,0.34,,2.25,2/16/2022,3/8/2022,Agreement.Promotion.5043549
111048971,IRN-BRU XTRA 6 330ML CANS,,0.34,,2.25,2/16/2022,3/8/2022,Agreement.Promotion.5043549
111049085,IRN-BRU SUGAR FREE 6 330ML CANS,,0.34,,2.25,2/16/2022,3/8/2022,Agreement.Promotion.5043549
100144212,IRN BRU 24X330ML,,0.25,,7.50,2/16/2022,3/8/2022,Agreement.Promotion.5043576
100144247,IRN BRU SUGAR FREE 24X330ML,,0.25,,7.50,2/16/2022,3/8/2022,Agreement.Promotion.5043576
108321033,IRN BRU XTRA 24 X 330ML,,0.25,,7.50,2/16/2022,3/8/2022,Agreement.Promotion.5043576
104460829,IRN BRU 8 330ML CANS,,0.29,,3.25,2/16/2022,3/8/2022,Agreement.Promotion.5043612
104461899,IRN BRU SUGAR FREE 8 330ML CANS,,0.29,,3.25,2/16/2022,3/8/2022,Agreement.Promotion.5043612
108321068,IRN BRU XTRA 8 X 330ML,,0.29,,3.25,2/16/2022,3/8/2022,Agreement.Promotion.5043612
111268421,BARR AMERICAN CREAM SODA 6 X 330ML,,0.04,,1.89,2/16/2022,3/8/2022,Agreement.Promotion.5043700
111268510,BARR CHERRYADE 6 X 330ML,,0.04,,1.89,2/16/2022,3/8/2022,Agreement.Promotion.5043700
111268587,BARR COLA 6 X 330ML,,0.04,,1.89,2/16/2022,3/8/2022,Agreement.Promotion.5043700
111268675,BARR LEMONADE 6 X 330ML,,0.04,,1.89,2/16/2022,3/8/2022,Agreement.Promotion.5043700
111268739,BARR LIMEADE 6 X 330ML,,0.04,,1.89,2/16/2022,3/8/2022,Agreement.Promotion.5043700
100157048,IRN BRU 1LTR,,0.17,,1.00,2/16/2022,3/8/2022,Agreement.Promotion.5043781
100157056,IRN BRU DIET 1LTR,,0.17,,1.00,2/16/2022,3/8/2022,Agreement.Promotion.5043781
100144319,BARR COLA 2 LIITRE,,0.02,,1.00,2/16/2022,3/8/2022,Agreement.Promotion.5043820
100144335,BARR CREAM SODA 2 LITRE,,0.02,,1.00,2/16/2022,3/8/2022,Agreement.Promotion.5043820
100144343,BARR LIMEADE 2 LITRE,,0.02,,1.00,2/16/2022,3/8/2022,Agreement.Promotion.5043820
100157769,BARR LEMONADE 2 LITRE,,0.02,,1.00,2/16/2022,3/8/2022,Agreement.Promotion.5043820
100157793,BARR LEMONADE DIET 2 LITRE,,0.02,,1.00,2/16/2022,3/8/2022,Agreement.Promotion.5043820
105920575,BARR RED KOLA 2LTR,,0.02,,1.00,2/16/2022,3/8/2022,Agreement.Promotion.5043820
105920621,TIZER 2LTR,,0.02,,1.00,2/16/2022,3/8/2022,Agreement.Promotion.5043820
111580159,RUBICON SPARKLING MANGO 6 X 330ML,,0.38,,2.50,3/23/2022,4/19/2022,Agreement.Promotion.4981334
111580280,RUBICON SPARKLING PASSION 6 X 330ML,,0.38,,2.50,3/23/2022,4/19/2022,Agreement.Promotion.4981334
110383891,RUBICON SPRING BLACK CHERRY RASPBERRY 1.5L,,0.15,,1.25,3/9/2022,3/29/2022,Agreement.Promotion.5125064
110383920,RUBICON SPRING ORANGE MANGO 1.5L,,0.15,,1.25,3/9/2022,3/29/2022,Agreement.Promotion.5125064
110383954,RUBICON SPRING STRAWBERRY KIWI 1.5L,,0.15,,1.25,3/9/2022,3/29/2022,Agreement.Promotion.5125064
108786463,BUNDABERG GINGER BEER 4 X 375ML,,0.47,,3.75,3/9/2022,3/29/2022,Agreement.Promotion.5125108
100157110,IRN BRU 2LTR,,0.28,,1.50,,,Agreement.Promotion.5125125
100157128,IRN BRU SUGAR FREE 2LTR,,0.28,,1.50,,,Agreement.Promotion.5125125
108320962,IRN BRU XTRA 2L,,0.28,,1.50,,,Agreement.Promotion.5125125
111048841,IRN-BRU 6 330ML CANS,,0.34,,2.25,3/9/2022,3/29/2022,Agreement.Promotion.5125162
111048971,IRN-BRU XTRA 6 330ML CANS,,0.34,,2.25,3/9/2022,3/29/2022,Agreement.Promotion.5125162
111049085,IRN-BRU SUGAR FREE 6 330ML CANS,,0.34,,2.25,3/9/2022,3/29/2022,Agreement.Promotion.5125162
