,Salitix_Client_Number,Salitix_Customer_Number,SAL_Invoice_Type,Unit_Funding_Type,Reference_Number,Line_Description,Deal_Type,Invoice_No,Invoice_Date,Promotion_No,Product_No,Start_Date,End_Date,Quantity,Unit_Price,Net_Amount,VAT_Rate,Gross_Amount,Store_Format,Invoice_Description,Acquisition_Ind
823,CL023,ASD01,MS,,,,,7000069202,2020-05-29,,,2020-05-29,2020-05-29,,,450.00,0.2,540.0,, Look on image,Automatic
824,CL023,ASD01,MS,,,,,7000069203,2020-05-29,,,2020-05-29,2020-05-29,,,157.50,0.2,189.0,, Look on image,Automatic
825,CL023,ASD01,MS,,,,,7000069204,2020-05-29,,,2020-05-29,2020-05-29,,,267.50,0.2,321.0,, Look on image,Automatic
826,CL023,ASD01,MS,,,,,7000069205,2020-05-29,,,2020-05-29,2020-05-29,,,262.50,0.2,315.0,, Look on image,Automatic
827,CL023,ASD01,FX,,,,Fixed Agreement,7000069263,2022-05-27,1000182769,,2022-05-27,2022-05-27,,,94.02,0.2,112.824,,ASDA Media Partnership Income,Automatic
828,CL023,ASD01,MS,,,,VOLUME REBATE,7000069286,2019-05-26,,,2019-05-26,2019-05-26,,,2191.20,0.2,2629.4399999999996,,VOLUME REBATE Look on image,Automatic
829,CL023,ASD01,FX,,,,Fixed Agreement,7000069297,2021-05-27,1000109578,,2021-05-26,2021-05-26,,,25500.00,0.2,30600.0,,ASDA Media Partnership Income,Automatic
830,CL023,ASD01,FX,,,,Fixed Agreement,7000069306,2021-05-27,1000109702,,2021-05-26,2021-05-26,,,2182.29,0.2,2618.748,,ASDA Media Partnership Income,Automatic
831,CL023,ASD01,MS,,,,VOLUME REBATE,7000069365,2019-05-26,,,2019-05-26,2019-05-26,,,20910.40,0.2,25092.48,,VOLUME REBATE Look on image,Automatic
832,CL023,ASD01,MS,,,,VOLUME REBATE,7000069442,2019-05-26,,,2019-05-26,2019-05-26,,,62496.00,0.2,74995.2,,VOLUME REBATE Look on image,Automatic
833,CL023,ASD01,MS,,,,VOLUME REBATE,7000069450,2019-05-26,,,2019-05-26,2019-05-26,,,2119.80,0.2,2543.76,,VOLUME REBATE Look on image,Automatic
834,CL023,ASD01,FX,,,,Fixed Agreement,7000069734,2023-05-26,1000232898,,2023-05-26,2023-05-26,,,6109.95,0.2,7331.94,,ASDA Media Partnership Income,Automatic
835,CL023,ASD01,FX,,,,Fixed Agreement,7000070027,2023-05-26,1000235095,,2023-05-26,2023-05-26,,,5140.37,0.2,6168.4439999999995,,ASDA Media Partnership Income,Automatic
836,CL023,ASD01,PR,E,,,Volume Agreement,7000084823,2023-07-14,1000238164,50201909.0,2023-07-01,2023-07-12,4856.0,0.2,971.2,0.2,1165.44,,,Automatic
837,CL023,ASD01,PR,E,,,Volume Agreement,7000084878,2022-06-30,1000163656,50201912.0,2022-06-01,2022-06-30,328861.0,0.82,269666.02,0.2,323599.224,,,Automatic
838,CL023,ASD01,PR,E,,,Volume Agreement,7000084879,2022-06-30,1000164672,50228276.0,2022-06-01,2022-06-30,33440.0,0.5,16720.0,0.2,20064.0,,,Automatic
839,CL023,ASD01,PR,E,,,Volume Agreement,7000084880,2022-06-30,1000164707,50201906.0,2022-06-01,2022-06-30,13599.0,0.35,4759.650000000001,0.2,5711.580000000001,,,Automatic
840,CL023,ASD01,FX,,,,Fixed Agreement,7000085018,2022-06-28,1000181829,,2022-06-27,2022-06-27,,,8379.89,0.2,10055.867999999999,,ASDA Media Partnership Income,Automatic
841,CL023,ASD01,FX,,,,Fixed Agreement,7000085070,2022-06-28,1000186204,,2022-06-27,2022-06-27,,,734.96,0.2,881.952,,ASDA Media Partnership Income,Automatic
842,CL023,ASD01,FX,,,,Fixed Agreement,7000085109,2022-06-28,1000187057,,2022-06-27,2022-06-27,,,158.84,0.2,190.608,,ASDA Media Partnership Income,Automatic
843,CL023,ASD01,FX,,,,Fixed Agreement,7000085113,2022-06-28,1000187124,,2022-06-27,2022-06-27,,,263.77,0.2,316.52399999999994,,ASDA Media Partnership Income,Automatic
844,CL023,ASD01,FX,,,,Fixed Agreement,7000085120,2022-06-28,1000187307,,2022-06-16,2022-06-23,,,19490.40,0.2,23388.48,,Volume Incentive - Sales based,Automatic
845,CL023,ASD01,FX,,,,Fixed Agreement,7000085263,2021-06-29,1000114779,,2021-06-28,2021-06-28,,,1153.92,0.2,1384.704,,ASDA Media Partnership Income,Automatic
846,CL023,ASD01,FX,,,,Fixed Agreement,7000085273,2022-06-28,1000189348,,2022-06-27,2022-06-27,,,355.65,0.2,426.78,,ASDA Media Partnership Income,Automatic
847,CL023,ASD01,FX,,,,Fixed Agreement,7000085293,2022-06-28,1000189703,,2022-06-27,2022-06-27,,,3001.40,0.2,3601.68,,ASDA Media Partnership Income,Automatic
848,CL023,ASD01,FX,,,,Fixed Agreement,7000085303,2021-06-29,1000115345,,2021-06-28,2021-06-28,,,2550.00,0.2,3060.0,,ASDA Media Partnership Income,Automatic
849,CL023,ASD01,FX,,,,Fixed Agreement,7000085389,2021-06-29,1000116561,,2021-06-28,2021-06-28,,,15000.00,0.2,18000.0,,ASDA Media Partnership Income,Automatic
850,CL023,ASD01,FX,,,,Fixed Agreement,7000085404,2021-06-29,1000116805,,2021-06-28,2021-06-28,,,928.52,0.2,1114.224,,ASDA Media Partnership Income,Automatic
851,CL023,ASD01,FX,,,,Fixed Agreement,7000085771,2023-07-07,1000240576,,2023-06-01,2023-06-22,,,30816.32,0.2,36979.583999999995,,Volume Incentive - Sales based,Automatic
852,CL023,ASD01,FX,,,,Fixed Agreement,7000085778,2021-06-29,1000116851,,2021-06-28,2021-06-28,,,625.66,0.2,750.7919999999999,,ASDA Media Partnership Income,Automatic
853,CL023,ASD01,FX,,,,Fixed Agreement,7000085850,2021-06-29,1000117863,,2021-06-28,2021-06-28,,,5398.83,0.2,6478.596,,ASDA Media Partnership Income,Automatic
854,CL023,ASD01,MS,,,,,7000086119,2018-06-12,,,2018-06-12,2018-06-12,,,60.00,0.0,60.0,, Look on image,Automatic
855,CL023,ASD01,PR,E,,,Volume Agreement,7000086169,2023-07-14,1000235420,51294213.0,2023-07-01,2023-07-12,9057.0,0.16,1449.12,0.2,1738.9439999999997,,,Automatic
856,CL023,ASD01,PR,E,,,Volume Agreement,7000086217,2023-07-14,1000240458,50402845.0,2023-07-01,2023-07-12,7000.0,1.6,11200.000000000002,0.2,13440.000000000002,,,Automatic
857,CL023,ASD01,PR,E,,,Volume Agreement,7000086217,2023-07-14,1000240458,60009474.0,2023-07-01,2023-07-12,1.0,1.6,1.6,0.2,1.92,,,Automatic
858,CL023,ASD01,FX,,,,Fixed Agreement,7000086373,2022-06-28,1000184120,,2022-06-27,2022-06-27,,,8982.00,0.2,10778.4,,ASDA Media Partnership Income,Automatic
859,CL023,ASD01,FX,,,,Fixed Agreement,7000086392,2022-06-28,1000185369,,2022-06-27,2022-06-27,,,5043.50,0.2,6052.2,,ASDA Media Partnership Income,Automatic
860,CL023,ASD01,FX,,,,Fixed Agreement,7000086405,2021-06-29,1000112227,,2021-06-28,2021-06-28,,,765.66,0.2,918.7919999999999,,ASDA Media Partnership Income,Automatic
861,CL023,ASD01,FX,,,,Fixed Agreement,7000086406,2021-06-29,1000112240,,2021-06-28,2021-06-28,,,2310.44,0.2,2772.528,,ASDA Media Partnership Income,Automatic
862,CL023,ASD01,FX,,,,Fixed Agreement,7000086438,2022-06-28,1000187036,,2022-06-27,2022-06-27,,,1275.00,0.2,1530.0,,ASDA Media Partnership Income,Automatic
863,CL023,ASD01,FX,,,,Fixed Agreement,7000086492,2021-06-29,1000114680,,2021-06-28,2021-06-28,,,2130.07,0.2,2556.0840000000003,,ASDA Media Partnership Income,Automatic
864,CL023,ASD01,FX,,,,Fixed Agreement,7000086541,2022-06-28,1000186678,,2022-06-27,2022-06-27,,,338.28,0.2,405.936,,ASDA Media Partnership Income,Automatic
865,CL023,ASD01,FX,,,,Fixed Agreement,7000086607,2022-06-28,1000187893,,2022-06-27,2022-06-27,,,338.34,0.2,406.008,,ASDA Media Partnership Income,Automatic
866,CL023,ASD01,FX,,,,Fixed Agreement,7000086744,2022-06-28,1000189696,,2022-06-27,2022-06-27,,,444.92,0.2,533.904,,ASDA Media Partnership Income,Automatic
867,CL023,ASD01,PR,E,,,Volume Agreement,7000086797,2022-06-30,1000160271,9619550.0,2022-06-01,2022-06-30,4821.0,0.21,1012.41,0.2,1214.8919999999998,,,Automatic
868,CL023,ASD01,PR,E,,,Volume Agreement,7000086816,2022-06-30,1000178756,50381589.0,2022-06-01,2022-06-30,86033.0,0.11,9463.630000000001,0.2,11356.356000000002,,,Automatic
869,CL023,ASD01,PR,E,,,Volume Agreement,7000086931,2022-06-30,1000186063,50201911.0,2022-06-16,2022-06-30,46040.0,0.6,27624.0,0.2,33148.799999999996,,,Automatic
870,CL023,ASD01,PR,E,,,Volume Agreement,7000086950,2022-06-30,1000186333,51160470.0,2022-06-01,2022-06-30,15471.0,1.71,26455.409999999996,0.2,31746.491999999995,,,Automatic
871,CL023,ASD01,PR,E,,,Volume Agreement,7000086957,2022-06-30,1000186451,50212563.0,2022-06-16,2022-06-30,33517.0,0.3,10055.1,0.2,12066.12,,,Automatic
872,CL023,ASD01,FX,,,,Fixed Agreement,7000097873,2021-07-27,1000122832,,2021-07-27,2021-07-27,,,503.52,0.2,604.2239999999999,,ASDA Media Partnership Income,Automatic
873,CL023,ASD01,FX,,,,Fixed Agreement,7000098182,2022-07-27,1000191217,,2022-07-26,2022-07-26,,,600.65,0.2,720.78,,ASDA Media Partnership Income,Automatic
874,CL023,ASD01,FX,,,,Fixed Agreement,7000098184,2022-07-27,1000191290,,2022-07-26,2022-07-26,,,1408.75,0.2,1690.5,,ASDA Media Partnership Income,Automatic
875,CL023,ASD01,FX,,,,Fixed Agreement,7000098340,2022-07-27,1000194078,,2022-07-26,2022-07-26,,,1276.13,0.2,1531.356,,ASDA Media Partnership Income,Automatic
876,CL023,ASD01,FX,,,,Fixed Agreement,7000098394,2021-07-27,1000120158,,2021-07-27,2021-07-27,,,807.38,0.2,968.856,,ASDA Media Partnership Income,Automatic
877,CL023,ASD01,FX,,,,Fixed Agreement,7000098424,2021-07-27,1000120740,,2021-07-27,2021-07-27,,,1912.96,0.2,2295.552,,ASDA Media Partnership Income,Automatic
878,CL023,ASD01,FX,,,,Fixed Agreement,7000098983,2022-07-27,1000190189,,2022-07-26,2022-07-26,,,1407.83,0.2,1689.396,,ASDA Media Partnership Income,Automatic
879,CL023,ASD01,FX,,,,Fixed Agreement,7000099182,2021-07-27,1000121130,,2021-07-27,2021-07-27,,,13166.70,0.2,15800.04,,ASDA Media Partnership Income,Automatic
880,CL023,ASD01,FX,,,,Fixed Agreement,7000099218,2021-07-27,1000121616,,2021-07-27,2021-07-27,,,887.71,0.2,1065.252,,ASDA Media Partnership Income,Automatic
881,CL023,ASD01,FX,,,,Fixed Agreement,7000099241,2021-07-27,1000121883,,2021-07-27,2021-07-27,,,318.16,0.2,381.79200000000003,,ASDA Media Partnership Income,Automatic
882,CL023,ASD01,FX,,,,Fixed Agreement,7000099308,2022-07-27,1000193047,,2022-07-26,2022-07-26,,,251.07,0.2,301.284,,ASDA Media Partnership Income,Automatic
883,CL023,ASD01,FX,,,,Fixed Agreement,7000099322,2021-07-27,1000122733,,2021-07-27,2021-07-27,,,2200.29,0.2,2640.348,,ASDA Media Partnership Income,Automatic
884,CL023,ASD01,FX,,,,Fixed Agreement,7000099394,2021-07-27,1000123965,,2021-07-27,2021-07-27,,,6793.61,0.2,8152.331999999999,,ASDA Media Partnership Income,Automatic
885,CL023,ASD01,FX,,,,Fixed Agreement,7000099586,2021-07-27,1000120664,,2021-07-27,2021-07-27,,,732.51,0.2,879.012,,ASDA Media Partnership Income,Automatic
886,CL023,ASD01,FX,,,,Fixed Agreement,7000099647,2021-07-27,1000121559,,2021-07-27,2021-07-27,,,228.62,0.2,274.344,,ASDA Media Partnership Income,Automatic
887,CL023,ASD01,FX,,,,Fixed Agreement,7000099739,2021-07-27,1000122534,,2021-07-27,2021-07-27,,,1791.94,0.2,2150.328,,ASDA Media Partnership Income,Automatic
888,CL023,ASD01,FX,,,,Fixed Agreement,7000100038,2021-07-27,1000120974,,2021-07-27,2021-07-27,,,60690.00,0.2,72828.0,,ASDA Media Partnership Income,Automatic
889,CL023,ASD01,MS,,,,VOLUME REBATE,7000100041,2019-07-01,,,2019-07-01,2019-07-01,,,148833.75,0.2,178600.5,,VOLUME REBATE Look on image,Automatic
890,CL023,ASD01,FX,,,,Fixed Agreement,7000100149,2021-07-27,1000122427,,2021-07-27,2021-07-27,,,1173.05,0.2,1407.6599999999999,,ASDA Media Partnership Income,Automatic
891,CL023,ASD01,MS,,,,VOLUME REBATE,7000100224,2019-07-01,,,2019-07-01,2019-07-01,,,1778.28,0.2,2133.9359999999997,,VOLUME REBATE Look on image,Automatic
892,CL023,ASD01,PR,E,,,Volume Agreement,7000117451,2021-09-10,1000119873,50160887.0,2021-09-01,2021-09-08,5388.0,0.8,4310.400000000001,0.2,5172.4800000000005,,,Automatic
893,CL023,ASD01,PR,E,,,Volume Agreement,7000117474,2021-09-10,1000124744,9629763.0,2021-09-01,2021-09-08,8536.0,0.12,1024.3200000000002,0.2,1229.1840000000002,,,Automatic
894,CL023,ASD01,PR,E,,,Volume Agreement,7000117627,2021-08-31,1000090211,50201905.0,2021-08-01,2021-08-31,38991.0,0.4,15596.4,0.2,18715.68,,,Automatic
895,CL023,ASD01,PR,E,,,Volume Agreement,7000117627,2021-08-31,1000090211,50258804.0,2021-08-01,2021-08-31,69.0,0.4,27.6,0.2,33.12,,,Automatic
896,CL023,ASD01,PR,E,,,Volume Agreement,7000117627,2021-08-31,1000090211,50205635.0,2021-08-01,2021-08-31,1.0,0.4,0.4,0.2,0.48,,,Automatic
897,CL023,ASD01,MS,,,,,7000117647,2019-07-31,,,2019-07-31,2019-07-31,,,2033.40,0.2,2440.08,, Look on image,Automatic
898,CL023,ASD01,MS,,,,,7000117648,2019-07-31,,,2019-07-31,2019-07-31,,,9403.00,0.2,11283.6,, Look on image,Automatic
899,CL023,ASD01,MS,,,,,7000117649,2019-07-31,,,2019-07-31,2019-07-31,,,42798.00,0.2,51357.6,, Look on image,Automatic
900,CL023,ASD01,MS,,,,,7000117650,2019-07-31,,,2019-07-31,2019-07-31,,,1964.00,0.2,2356.7999999999997,, Look on image,Automatic
901,CL023,ASD01,MS,,,,,7000117651,2019-07-31,,,2019-07-31,2019-07-31,,,2033.40,0.2,2440.08,, Look on image,Automatic
902,CL023,ASD01,MS,,,,,7000117652,2019-07-31,,,2019-07-31,2019-07-31,,,27342.00,0.2,32810.4,, Look on image,Automatic
903,CL023,ASD01,MS,,,,,7000117653,2019-07-31,,,2019-07-31,2019-07-31,,,6400.00,0.2,7680.0,, Look on image,Automatic
904,CL023,ASD01,MS,,,,,7000117654,2019-07-31,,,2019-07-31,2019-07-31,,,1123.69,0.2,1348.428,, Look on image,Automatic
905,CL023,ASD01,MS,,,,,7000117655,2019-07-31,,,2019-07-31,2019-07-31,,,1540.00,0.2,1848.0,, Look on image,Automatic
906,CL023,ASD01,MS,,,,,7000117656,2019-07-31,,,2019-07-31,2019-07-31,,,638.00,0.2,765.6,, Look on image,Automatic
907,CL023,ASD01,MS,,,,,7000117657,2019-07-31,,,2019-07-31,2019-07-31,,,5610.00,0.2,6732.0,, Look on image,Automatic
908,CL023,ASD01,MS,,,,,7000117658,2019-07-31,,,2019-07-31,2019-07-31,,,1914.00,0.2,2296.7999999999997,, Look on image,Automatic
909,CL023,ASD01,MS,,,,,7000117659,2019-07-31,,,2019-07-31,2019-07-31,,,4000.00,0.2,4800.0,, Look on image,Automatic
910,CL023,ASD01,MS,,,,,7000117660,2019-07-31,,,2019-07-31,2019-07-31,,,4348.00,0.2,5217.599999999999,, Look on image,Automatic
911,CL023,ASD01,PR,E,,,Volume Agreement,7000117885,2021-09-10,1000124573,50317823.0,2021-09-01,2021-09-08,660.0,1.09,719.4,0.2,863.28,,,Automatic
912,CL023,ASD01,PR,E,,,Volume Agreement,7000117904,2021-09-14,1000125333,50201911.0,2021-09-01,2021-09-12,26982.0,0.45,12141.900000000001,0.2,14570.28,,,Automatic
913,CL023,ASD01,PR,E,,,Volume Agreement,7000118196,2021-08-31,1000124744,9629763.0,2021-08-12,2021-08-31,21917.0,0.12,2630.04,0.2,3156.048,,,Automatic
914,CL023,ASD01,PR,E,,,Volume Agreement,7000118224,2021-08-31,1000125333,50201911.0,2021-08-23,2021-08-31,20292.0,0.45,9131.4,0.2,10957.679999999998,,,Automatic
915,CL023,ASD01,FX,,,,Fixed Agreement,7000118919,2020-09-29,1000056953,,2020-09-01,2020-09-01,,,4990.53,0.2,5988.6359999999995,,ASDA Media Partnership Income,Automatic
916,CL023,ASD01,FX,,,,Fixed Agreement,7000119142,2020-09-29,1000056499,,2020-09-01,2020-09-01,,,1632.00,0.2,1958.3999999999999,,ASDA Media Partnership Income,Automatic
917,CL023,ASD01,FX,,,,Fixed Agreement,7000119761,2022-08-30,1000198038,,2022-08-26,2022-08-26,,,2298.93,0.2,2758.716,,ASDA Media Partnership Income,Automatic
918,CL023,ASD01,FX,,,,Fixed Agreement,7000120238,2022-08-30,1000195890,,2022-08-26,2022-08-26,,,5864.29,0.2,7037.148,,ASDA Media Partnership Income,Automatic
919,CL023,ASD01,FX,,,,Fixed Agreement,7000120304,2023-09-20,1000250048,,2023-01-26,2023-08-02,,,150196.00,0.2,180235.19999999998,,Volume Incentive - Sales based,Automatic
920,CL023,ASD01,FX,,,,Fixed Agreement,7000120540,2022-08-30,1000196227,,2022-08-26,2022-08-26,,,435.37,0.2,522.444,,ASDA Media Partnership Income,Automatic
921,CL023,ASD01,FX,,,,Fixed Agreement,7000120691,2022-08-30,1000198894,,2022-08-26,2022-08-26,,,785.70,0.2,942.84,,ASDA Media Partnership Income,Automatic
922,CL023,ASD01,PR,E,,,Volume Agreement,7000120703,2021-08-31,1000116060,50212562.0,2021-08-12,2021-08-31,10211.0,0.35,3573.85,0.2,4288.62,,,Automatic
923,CL023,ASD01,PR,E,,,Volume Agreement,7000120740,2021-08-31,1000121920,50898683.0,2021-08-12,2021-08-31,7315.0,1.0,7315,0.2,8778.0,,,Automatic
924,CL023,ASD01,PR,E,,,Volume Agreement,7000120740,2021-08-31,1000121920,50281576.0,2021-08-12,2021-08-31,20.0,1.0,20,0.2,24.0,,,Automatic
925,CL023,ASD01,PR,E,,,Volume Agreement,7000120794,2021-08-31,1000124103,9647655.0,2021-08-12,2021-08-31,44347.0,0.27,11973.69,0.2,14368.428,,,Automatic
926,CL023,ASD01,PR,E,,,Volume Agreement,7000120863,2021-08-31,1000126536,50201906.0,2021-08-12,2021-08-31,3209.0,0.35,1123.15,0.2,1347.78,,,Automatic
927,CL023,ASD01,FX,,,,Fixed Agreement,7000120894,2023-09-26,1000251757,,2023-09-26,2023-09-26,,,2347.79,0.2,2817.348,,ASDA Media Partnership Income,Automatic
928,CL023,ASD01,FX,,,,Fixed Agreement,7000137947,2020-10-29,1000063189,,2020-10-01,2020-10-01,,,6597.87,0.2,7917.4439999999995,,ASDA Media Partnership Income,Automatic
929,CL023,ASD01,FX,,,,Fixed Agreement,7000137966,2023-10-26,1000259062,,2023-10-26,2023-10-26,,,14971.05,0.2,17965.26,,ASDA Media Partnership Income,Automatic
930,CL023,ASD01,PR,E,,,Volume Agreement,7000138130,2021-10-08,1000125910,50228275.0,2021-10-01,2021-10-06,10880.0,0.3,3264.0,0.2,3916.7999999999997,,,Automatic
931,CL023,ASD01,PR,E,,,Volume Agreement,7000138140,2021-10-08,1000128974,9647655.0,2021-10-01,2021-10-06,3290.0,0.27,888.3,0.2,1065.9599999999998,,,Automatic
932,CL023,ASD01,PR,E,,,Volume Agreement,7000138153,2021-10-08,1000130875,50160887.0,2021-10-01,2021-10-06,4243.0,0.8,3394.4,0.2,4073.2799999999997,,,Automatic
933,CL023,ASD01,FX,,,,Fixed Agreement,7000138466,2020-10-29,1000066084,,2020-10-01,2020-10-01,,,1275.00,0.2,1530.0,,ASDA Media Partnership Income,Automatic
934,CL023,ASD01,PR,E,,,Volume Agreement,7000138653,2021-10-08,1000130925,50045340.0,2021-10-01,2021-10-06,1230.0,0.59,725.6999999999999,0.2,870.8399999999999,,,Automatic
935,CL023,ASD01,FX,,,,Fixed Agreement,7000138948,2021-10-28,1000135078,,2021-10-26,2021-10-26,,,11906.29,0.2,14287.548,,ASDA Media Partnership Income,Automatic
936,CL023,ASD01,FX,,,,Fixed Agreement,7000138962,2023-10-26,1000255248,,2023-10-26,2023-10-26,,,7920.30,0.2,9504.36,,ASDA Media Partnership Income,Automatic
937,CL023,ASD01,FX,,,,Fixed Agreement,7000138974,2021-10-28,1000137778,,2021-10-26,2021-10-26,,,1275.00,0.2,1530.0,,ASDA Media Partnership Income,Automatic
938,CL023,ASD01,PR,E,,,Volume Agreement,7000139284,2021-10-08,1000130844,50228276.0,2021-10-01,2021-10-06,5154.0,0.5,2577.0,0.2,3092.4,,,Automatic
939,CL023,ASD01,FX,,,,Fixed Agreement,7000139749,2020-10-29,1000067264,,2020-10-01,2020-10-01,,,23450.00,0.2,28140.0,,ASDA Media Partnership Income,Automatic
940,CL023,ASD01,FX,,,,Fixed Agreement,7000140187,2020-10-29,1000066473,,2020-10-01,2020-10-01,,,1636.45,0.2,1963.74,,ASDA Media Partnership Income,Automatic
941,CL023,ASD01,FX,,,,Fixed Agreement,7000140563,2020-10-29,1000066180,,2020-10-01,2020-10-01,,,784.71,0.2,941.652,,ASDA Media Partnership Income,Automatic
942,CL023,ASD01,FX,,,,Fixed Agreement,7000140658,2020-10-29,1000067246,,2020-10-01,2020-10-01,,,5804.11,0.2,6964.932,,ASDA Media Partnership Income,Automatic
943,CL023,ASD01,FX,,,,Fixed Agreement,7000140750,2022-10-12,1000204469,,2022-07-14,2022-08-10,,,700.90,0.2,841.0799999999999,,Volume Incentive - Sales based,Automatic
944,CL023,ASD01,FX,,,,Fixed Agreement,7000140820,2023-10-26,1000257795,,2023-10-26,2023-10-26,,,12164.35,0.2,14597.22,,ASDA Media Partnership Income,Automatic
945,CL023,ASD01,FX,,,,Fixed Agreement,7000141642,2021-10-28,1000135608,,2021-10-26,2021-10-26,,,10340.54,0.2,12408.648000000001,,ASDA Media Partnership Income,Automatic
946,CL023,ASD01,FX,,,,Fixed Agreement,7000141648,2023-10-26,1000258703,,2023-10-26,2023-10-26,,,9765.00,0.2,11718.0,,ASDA Media Partnership Income,Automatic
947,CL023,ASD01,MS,,,,,7000142511,2021-10-21,,,2021-10-21,2021-10-21,,,1548.72,0.2,1858.464,, Look on image,Automatic
948,CL023,ASD01,MS,,,,,7000142512,2021-10-21,,,2021-10-21,2021-10-21,,,1142.86,0.2,1371.4319999999998,, Look on image,Automatic
949,CL023,ASD01,FX,,,,Fixed Agreement,7000160149,2020-11-27,1000071589,,2020-11-27,2020-11-27,,,15000.00,0.2,18000.0,,ASDA Media Partnership Income,Automatic
950,CL023,ASD01,FX,,,,Fixed Agreement,7000160285,2020-11-27,1000073374,,2020-11-27,2020-11-27,,,356.98,0.2,428.37600000000003,,ASDA Media Partnership Income,Automatic
951,CL023,ASD01,PR,E,,,Volume Agreement,7000160348,2023-11-30,1000218725,9647655.0,2023-11-01,2023-11-30,48672.0,0.8,38937.6,0.2,46725.119999999995,,,Automatic
952,CL023,ASD01,PR,E,,,Volume Agreement,7000160360,2023-11-30,1000250133,60009477.0,2023-11-01,2023-11-30,11174.0,0.25,2793.5,0.2,3352.2,,,Automatic
953,CL023,ASD01,PR,E,,,Volume Agreement,7000160360,2023-11-30,1000250133,50400992.0,2023-11-01,2023-11-30,603.0,0.25,150.75,0.2,180.9,,,Automatic
954,CL023,ASD01,PR,E,,,Volume Agreement,7000160423,2023-11-30,1000257955,51294222.0,2023-11-16,2023-11-30,998.0,0.3,299.4,0.2,359.28,,,Automatic
955,CL023,ASD01,FX,,,,Fixed Agreement,7000160452,2022-11-28,1000212152,,2022-11-28,2022-11-28,,,9027.00,0.2,10832.4,,ASDA Media Partnership Income,Automatic
956,CL023,ASD01,PR,E,,,Volume Agreement,7000160611,2023-11-30,1000248069,9643980.0,2023-11-01,2023-11-30,12270.0,0.03,368.1,0.2,441.72,,,Automatic
957,CL023,ASD01,PR,E,,,Volume Agreement,7000160611,2023-11-30,1000248069,50212565.0,2023-11-01,2023-11-30,3013.0,0.03,90.39,0.2,108.468,,,Automatic
958,CL023,ASD01,PR,E,,,Volume Agreement,7000160612,2023-11-30,1000248079,51234079.0,2023-11-01,2023-11-30,22243.0,0.3,6672.900000000001,0.2,8007.4800000000005,,,Automatic
959,CL023,ASD01,PR,E,,,Volume Agreement,7000160620,2023-11-30,1000250988,51294223.0,2023-11-01,2023-11-30,7068.0,0.37,2615.16,0.2,3138.1919999999996,,,Automatic
960,CL023,ASD01,PR,E,,,Volume Agreement,7000160721,2023-11-30,1000259349,50381587.0,2023-11-16,2023-11-30,19873.0,0.6,11923.8,0.2,14308.56,,,Automatic
961,CL023,ASD01,PR,E,,,Volume Agreement,7000160791,2023-11-30,1000260320,51366586.0,2023-11-16,2023-11-30,12.0,47.7,572.4000000000001,0.2,686.8800000000001,,,Automatic
962,CL023,ASD01,PR,E,,,Volume Agreement,7000160866,2023-11-30,1000261952,60009475.0,2023-11-16,2023-11-30,25496.0,0.31,7903.76,0.2,9484.512,,,Automatic
963,CL023,ASD01,PR,E,,,Volume Agreement,7000160891,2023-11-30,1000263444,51294231.0,2023-11-16,2023-11-30,98336.0,1.7,167171.2,0.2,200605.44,,,Automatic
964,CL023,ASD01,PR,E,,,Volume Agreement,7000161024,2023-11-30,1000221197,50863357.0,2023-11-01,2023-11-30,6285.0,0.16,1005.6000000000001,0.2,1206.72,,,Automatic
965,CL023,ASD01,PR,E,,,Volume Agreement,7000161026,2023-11-30,1000215039,9638975.0,2023-11-01,2023-11-30,2198.0,0.33,725.34,0.2,870.408,,,Automatic
966,CL023,ASD01,PR,E,,,Volume Agreement,7000161032,2023-11-30,1000222252,51143247.0,2023-11-01,2023-11-30,35092.0,0.12,4211.04,0.2,5053.248,,,Automatic
967,CL023,ASD01,MS,,,,,7000161370,2022-11-18,,,2022-11-18,2022-11-18,,,3595.63,0.2,4314.756,, Look on image,Automatic
968,CL023,ASD01,PR,E,,,Volume Agreement,7000161440,2023-12-08,1000261952,60009475.0,2023-12-01,2023-12-06,9841.0,0.31,3050.71,0.2,3660.852,,,Automatic
969,CL023,ASD01,PR,E,,,Volume Agreement,7000161578,2023-11-30,1000220058,50108470.0,2023-11-01,2023-11-30,11588.0,0.3,3476.3999999999996,0.2,4171.679999999999,,,Automatic
970,CL023,ASD01,PR,E,,,Volume Agreement,7000161578,2023-11-30,1000220058,50207302.0,2023-11-01,2023-11-30,48.0,0.3,14.4,0.2,17.28,,,Automatic
971,CL023,ASD01,PR,E,,,Volume Agreement,7000161579,2023-11-30,1000221285,50201905.0,2023-11-01,2023-11-30,48685.0,0.6,29211.0,0.2,35053.2,,,Automatic
972,CL023,ASD01,PR,E,,,Volume Agreement,7000161591,2023-11-30,1000250458,9637001.0,2023-11-01,2023-11-30,9079.0,0.7,6355.299999999999,0.2,7626.359999999999,,,Automatic
973,CL023,ASD01,PR,E,,,Volume Agreement,7000161843,2023-11-30,1000261753,51366583.0,2023-11-16,2023-11-30,319.0,3.5,1116.5,0.2,1339.8,,,Automatic
974,CL023,ASD01,PR,E,,,Volume Agreement,7000161843,2023-11-30,1000261753,51366584.0,2023-11-16,2023-11-30,526.0,3.5,1841.0,0.2,2209.2,,,Automatic
