,Salitix_Client_Number,Salitix_Customer_Number,SAL_Invoice_Type,Unit_Funding_Type,Reference_Number,Line_Description,Deal_Type,Invoice_No,Invoice_Date,Promotion_No,Product_No,Start_Date,End_Date,Quantity,Unit_Price,Net_Amount,VAT_Rate,Gross_Amount,Store_Format,Invoice_Description,Acquisition_Ind
2287,CL002,ASD01,PR,E,,,Volume Agreement,7000166900,2021-11-30,1000145131,5930508.0,2021-11-04,2021-11-30,81704.0,0.21,17157.84,0.0,17157.84,,,Automatic
2288,CL002,ASD01,PR,E,,,Volume Agreement,7000166961,2021-12-03,1000141746,50873404.0,2021-12-01,2021-12-01,561.0,0.3,168.29999999999998,0.2,201.95999999999998,,,Automatic
2289,CL002,ASD01,FX,,,,Fixed Agreement,7000166967,2019-11-20,1000010889,,2019-08-29,2019-11-20,,,100000.00,0.0,100000.0,,Turnover Bonus,Automatic
2290,CL002,ASD01,PR,E,,,Volume Agreement,7000167070,2019-10-31,1000013112,3924291.0,2019-10-10,2019-10-31,53742.0,0.54,29020.68,0.0,29020.68,,,Automatic
2291,CL002,ASD01,PR,E,,,Volume Agreement,7000167095,2019-10-31,1000013832,50293713.0,2019-10-10,2019-10-31,409939.99999999994,0.36,147578.4,0.0,147578.4,,,Automatic
2292,CL002,ASD01,PR,E,,,Volume Agreement,7000167112,2019-10-31,1000014547,161966.0,2019-10-10,2019-10-31,40273.118967587034,0.62,24969.33375990396,0.0,24969.33375990396,,,Automatic
2293,CL002,ASD01,PR,E,,,Volume Agreement,7000167112,2019-10-31,1000014547,161973.0,2019-10-10,2019-10-31,34257.74420768308,0.62,21239.801408763506,0.0,21239.801408763506,,,Automatic
2294,CL002,ASD01,PR,E,,,Volume Agreement,7000167112,2019-10-31,1000014547,167496.0,2019-10-10,2019-10-31,17581.24987995198,0.62,10900.374925570228,0.0,10900.374925570228,,,Automatic
2295,CL002,ASD01,PR,E,,,Volume Agreement,7000167112,2019-10-31,1000014547,50465283.0,2019-10-10,2019-10-31,7820.886944777912,0.62,4848.949905762305,0.0,4848.949905762305,,,Automatic
2296,CL002,ASD01,PR,E,,,Volume Agreement,7000167115,2019-10-31,1000015033,50753563.0,2019-10-31,2019-10-31,2437.0,1.47,3582.3900000000003,0.0,3582.3900000000003,,,Automatic
2297,CL002,ASD01,FX,,,,Fixed Agreement,7000167162,2020-12-17,1000074078,,2020-12-17,2020-12-17,,,4700.00,0.2,5640.0,,Promotional Funding,Automatic
2298,CL002,ASD01,PR,E,,,Volume Agreement,7000167287,2020-12-28,1000077212,3924291.0,2020-12-17,2020-12-26,12946.0,0.54,6990.84,0.0,6990.84,,,Automatic
2299,CL002,ASD01,PR,E,,,Volume Agreement,7000167290,2020-12-28,1000074349,3924298.0,2020-12-17,2020-12-26,50598.0,0.57,28840.86,0.0,28840.86,,,Automatic
2300,CL002,ASD01,PR,E,,,Volume Agreement,7000167290,2020-12-28,1000074349,50405567.0,2020-12-17,2020-12-26,24.0,0.57,13.68,0.0,13.68,,,Automatic
2301,CL002,ASD01,PR,E,,,Volume Agreement,7000167321,2021-11-30,1000144133,50151783.0,2021-11-04,2021-11-30,82380.0,0.32,26361.600000000002,0.0,26361.600000000002,,,Automatic
2302,CL002,ASD01,PR,E,,,Volume Agreement,7000167321,2021-11-30,1000144133,50151784.0,2021-11-04,2021-11-30,105779.0,0.32,33849.28,0.0,33849.28,,,Automatic
2303,CL002,ASD01,PR,E,,,Volume Agreement,7000167341,2021-11-30,1000145141,5930410.0,2021-11-04,2021-11-30,80348.0,0.28,22497.44,0.0,22497.44,,,Automatic
2304,CL002,ASD01,PR,E,,,Volume Agreement,7000167509,2019-10-31,1000013862,5930410.0,2019-10-10,2019-10-31,59966.0,0.28,16790.48,0.0,16790.48,,,Automatic
2305,CL002,ASD01,PR,E,,,Volume Agreement,7000167714,2022-11-30,1000205901,161658.0,2022-11-03,2022-11-30,17852.0,0.54,9640.080000000002,0.0,9640.080000000002,,,Automatic
2306,CL002,ASD01,PR,E,,,Volume Agreement,7000167714,2022-11-30,1000205901,140392.0,2022-11-03,2022-11-30,18.0,0.54,9.72,0.0,9.72,,,Automatic
2307,CL002,ASD01,PR,E,,,Volume Agreement,7000188063,2021-12-31,1000151295,5930403.0,2021-12-02,2021-12-31,108883.0,0.35,38109.05,0.0,38109.05,,,Automatic
2308,CL002,ASD01,MS,,,,,7000188068,2019-12-13,,,2019-12-13,2019-12-13,,,1600.00,0.2,1920.0,, Look on image,Automatic
2309,CL002,ASD01,MS,,,,,7000188069,2019-12-13,,,2019-12-13,2019-12-13,,,6370.00,0.2,7644.0,, Look on image,Automatic
2310,CL002,ASD01,MS,,,,,7000188070,2019-12-13,,,2019-12-13,2019-12-13,,,3850.00,0.2,4620.0,, Look on image,Automatic
2311,CL002,ASD01,MS,,,,,7000188071,2019-12-13,,,2019-12-13,2019-12-13,,,12128.00,0.2,14553.6,, Look on image,Automatic
2312,CL002,ASD01,MS,,,,,7000188072,2019-12-13,,,2019-12-13,2019-12-13,,,1900.00,0.2,2280.0,, Look on image,Automatic
2313,CL002,ASD01,MS,,,,,7000188073,2019-12-13,,,2019-12-13,2019-12-13,,,1225.00,0.2,1470.0,, Look on image,Automatic
2314,CL002,ASD01,MS,,,,,7000188074,2019-12-13,,,2019-12-13,2019-12-13,,,17000.00,0.2,20400.0,, Look on image,Automatic
2315,CL002,ASD01,MS,,,,,7000188075,2019-12-13,,,2019-12-13,2019-12-13,,,609.00,0.2,730.8,, Look on image,Automatic
2316,CL002,ASD01,MS,,,,,7000188076,2019-12-13,,,2019-12-13,2019-12-13,,,1225.00,0.2,1470.0,, Look on image,Automatic
2317,CL002,ASD01,MS,,,,,7000188077,2019-12-13,,,2019-12-13,2019-12-13,,,18743.00,0.2,22491.6,, Look on image,Automatic
2318,CL002,ASD01,MS,,,,,7000188078,2019-12-13,,,2019-12-13,2019-12-13,,,17500.00,0.2,21000.0,, Look on image,Automatic
2319,CL002,ASD01,MS,,,,,7000188079,2019-12-13,,,2019-12-13,2019-12-13,,,27011.86,0.2,32414.232,, Look on image,Automatic
2320,CL002,ASD01,PR,E,,,Volume Agreement,7000189001,2021-12-31,1000153032,50075223.0,2021-12-30,2021-12-31,608.0,0.19,115.52,0.0,115.52,,,Automatic
2321,CL002,ASD01,MS,,,,,7000189416,2019-12-23,,,2019-12-23,2019-12-23,,,8.27,0.2,9.924,, Look on image,Automatic
2322,CL002,ASD01,PR,E,,,Volume Agreement,7000189514,2021-12-31,1000153721,50915838.0,2021-12-25,2021-12-31,1859.0,0.3,557.7,0.2,669.24,,,Automatic
2323,CL002,ASD01,PR,E,,,Volume Agreement,7000189514,2021-12-31,1000153721,50915839.0,2021-12-25,2021-12-31,1592.0,0.3,477.59999999999997,0.2,573.1199999999999,,,Automatic
2324,CL002,ASD01,MS,,,,,7000189624,2019-12-20,,,2019-12-20,2019-12-20,,,3690.00,0.2,4428.0,, Look on image,Automatic
2325,CL002,ASD01,FX,,,,Fixed Agreement,7000190467,2019-12-26,1000020865,,2019-12-26,2019-12-26,,,12030.00,0.2,14436.0,,Promotional Funding,Automatic
2326,CL002,ASD01,MS,,,,,7000191114,2019-12-20,,,2019-12-20,2019-12-20,,,86.03,0.2,103.236,, Look on image,Automatic
2327,CL002,ASD01,MS,,,,,7000191115,2019-12-20,,,2019-12-20,2019-12-20,,,16.98,0.2,20.376,, Look on image,Automatic
2328,CL002,ASD01,MS,,,,,7000191116,2019-12-20,,,2019-12-20,2019-12-20,,,86.36,0.2,103.63199999999999,, Look on image,Automatic
2329,CL002,ASD01,MS,,,,,7000191117,2019-12-20,,,2019-12-20,2019-12-20,,,54.25,0.2,65.1,, Look on image,Automatic
2330,CL002,ASD01,MS,,,,,7000191989,2019-12-20,,,2019-12-20,2019-12-20,,,20.00,0.2,24.0,, Look on image,Automatic
2331,CL002,ASD01,FX,,,,Fixed Agreement,7000192175,2019-12-26,1000020603,,2019-12-26,2019-12-26,,,50000.00,0.2,60000.0,,Promotional Funding,Automatic
2332,CL002,ASD01,PR,E,,,Volume Agreement,7000192353,2019-12-31,1000013500,50671224.0,2019-12-01,2019-12-31,32101.0,0.3,9630.3,0.2,11556.359999999999,,,Automatic
2333,CL002,ASD01,PR,E,,,Volume Agreement,7000192401,2019-12-31,1000015411,50753563.0,2019-12-01,2019-12-31,365694.0,1.1,402263.4,0.0,402263.4,,,Automatic
2334,CL002,ASD01,PR,E,,,Volume Agreement,7000192492,2019-12-31,1000017900,3924291.0,2019-12-26,2019-12-31,5761.0,0.51,2938.1099999999997,0.0,2938.1099999999997,,,Automatic
2335,CL002,ASD01,MS,,,,,7000193248,2019-12-24,,,2019-12-24,2019-12-24,,,10.96,0.2,13.152000000000001,, Look on image,Automatic
2336,CL002,ASD01,MS,,,,,7000193249,2019-12-24,,,2019-12-24,2019-12-24,,,54.25,0.2,65.1,, Look on image,Automatic
2337,CL002,ASD01,MS,,,,,7000193250,2019-12-24,,,2019-12-24,2019-12-24,,,88.03,0.2,105.636,, Look on image,Automatic
2338,CL002,ASD01,MS,,,,,7000193251,2019-12-24,,,2019-12-24,2019-12-24,,,100.88,0.2,121.05599999999998,, Look on image,Automatic
2339,CL002,ASD01,MS,,,,,7000193252,2019-12-24,,,2019-12-24,2019-12-24,,,101.70,0.2,122.03999999999999,, Look on image,Automatic
2340,CL002,ASD01,MS,,,,,7000193253,2019-12-24,,,2019-12-24,2019-12-24,,,101.50,0.2,121.8,, Look on image,Automatic
2341,CL002,ASD01,MS,,,,,7000193254,2019-12-24,,,2019-12-24,2019-12-24,,,101.90,0.2,122.28,, Look on image,Automatic
2342,CL002,ASD01,MS,,,,,7000193255,2019-12-24,,,2019-12-24,2019-12-24,,,100.40,0.2,120.48,, Look on image,Automatic
2343,CL002,ASD01,MS,,,,,7000193256,2019-12-24,,,2019-12-24,2019-12-24,,,101.69,0.2,122.02799999999999,, Look on image,Automatic
2344,CL002,ASD01,MS,,,,,7000193257,2019-12-24,,,2019-12-24,2019-12-24,,,101.30,0.2,121.55999999999999,, Look on image,Automatic
2345,CL002,ASD01,MS,,,,,7000193258,2019-12-24,,,2019-12-24,2019-12-24,,,86.68,0.2,104.016,, Look on image,Automatic
2346,CL002,ASD01,MS,,,,,7000193259,2019-12-24,,,2019-12-24,2019-12-24,,,100.51,0.2,120.612,, Look on image,Automatic
2347,CL002,ASD01,MS,,,,,7000193260,2019-12-24,,,2019-12-24,2019-12-24,,,1198.43,0.2,1438.116,, Look on image,Automatic
2348,CL002,ASD01,MS,,,,,7000193261,2019-12-24,,,2019-12-24,2019-12-24,,,9898.20,0.2,11877.84,, Look on image,Automatic
2349,CL002,ASD01,MS,,,,,7000193262,2019-12-24,,,2019-12-24,2019-12-24,,,56.25,0.2,67.5,, Look on image,Automatic
2350,CL002,ASD01,MS,,,,,7000193263,2019-12-24,,,2019-12-24,2019-12-24,,,55.25,0.2,66.3,, Look on image,Automatic
2351,CL002,ASD01,MS,,,,,7000193264,2019-12-24,,,2019-12-24,2019-12-24,,,86.39,0.2,103.66799999999999,, Look on image,Automatic
2352,CL002,ASD01,MS,,,,,7000193265,2019-12-24,,,2019-12-24,2019-12-24,,,56.74,0.2,68.088,, Look on image,Automatic
2353,CL002,ASD01,PR,E,,,Volume Agreement,7000193522,2019-12-25,1000015729,3924298.0,2019-12-06,2019-12-23,10424.0,0.26,2710.24,0.0,2710.24,,,Automatic
2354,CL002,ASD01,PR,E,,,Volume Agreement,7000193522,2019-12-25,1000015729,3924291.0,2019-12-06,2019-12-23,3705.0,0.22,815.1000000000001,0.0,815.1000000000001,,,Automatic
2355,CL002,ASD01,FX,,,,Fixed Agreement,7000193683,2019-12-31,1000018719,,2019-10-01,2019-12-31,,,65859.00,0.2,79030.8,,Turnover Bonus,Automatic
2356,CL002,ASD01,PR,E,,,Volume Agreement,7000193782,2019-12-31,1000013248,5930508.0,2019-12-01,2019-12-31,203567.0,0.39,79391.13,0.0,79391.13,,,Automatic
2357,CL002,ASD01,PR,E,,,Volume Agreement,7000193934,2019-12-31,1000017171,50714040.0,2019-12-01,2019-12-31,45551.0,0.28,12754.28,0.2,15305.136,,,Automatic
2358,CL002,ASD01,PR,E,,,Volume Agreement,7000009656,2022-01-28,1000146019,50915838.0,2022-01-01,2022-01-26,12738.0,0.3,3821.4000000000005,0.2,4585.68,,,Automatic
2359,CL002,ASD01,PR,E,,,Volume Agreement,7000009656,2022-01-28,1000146019,50915839.0,2022-01-01,2022-01-26,13092.0,0.3,3927.6000000000004,0.2,4713.12,,,Automatic
2360,CL002,ASD01,PR,E,,,Volume Agreement,7000025934,2021-02-28,1000088536,50148564.0,2021-02-25,2021-02-28,8979.0,0.42,3771.1800000000003,0.0,3771.1800000000003,,,Automatic
2361,CL002,ASD01,PR,E,,,Volume Agreement,7000025934,2021-02-28,1000088536,50148554.0,2021-02-25,2021-02-28,15032.0,0.42,6313.44,0.0,6313.44,,,Automatic
2362,CL002,ASD01,PR,E,,,Volume Agreement,7000044953,2021-04-09,1000089831,50069925.0,2021-04-01,2021-04-07,6556.0,0.21,1376.76,0.0,1376.76,,,Automatic
2363,CL002,ASD01,PR,E,,,Volume Agreement,7000044953,2021-04-09,1000089831,50196931.0,2021-04-01,2021-04-07,12031.0,0.21,2526.51,0.0,2526.51,,,Automatic
2364,CL002,ASD01,PR,E,,,Volume Agreement,7000044953,2021-04-09,1000089831,50196930.0,2021-04-01,2021-04-07,27777.0,0.21,5833.17,0.0,5833.17,,,Automatic
2365,CL002,ASD01,MS,,,,,7000061911,2021-05-14,,,2021-05-14,2021-05-14,,,47212.97,0.0,47212.97,, Look on image,Automatic
2366,CL002,ASD01,PR,E,,,Volume Agreement,7000077945,2020-06-30,1000041756,5934190.0,2020-06-03,2020-06-30,22381.0,0.29,6490.489999999999,0.0,6490.489999999999,,,Automatic
2367,CL002,ASD01,PR,E,,,Volume Agreement,7000095620,2021-07-16,1000110487,50918745.0,2021-07-01,2021-07-14,17650.0,0.62,10943.0,0.0,10943.0,,,Automatic
2368,CL002,ASD01,PR,E,,,Volume Agreement,7000095620,2021-07-16,1000110487,50918744.0,2021-07-01,2021-07-14,21631.0,0.62,13411.22,0.0,13411.22,,,Automatic
2369,CL002,ASD01,MS,,,,,7000113187,2019-07-24,,,2019-07-24,2019-07-24,,,40.00,0.0,40.0,, Look on image,Automatic
2370,CL002,ASD01,MS,,,,,7000147802,2020-11-19,,,2020-11-19,2020-11-19,,,448.00,0.2,537.6,, Look on image,Automatic
2371,CL002,ASD01,PR,E,,,Volume Agreement,7000167800,2021-12-03,1000137260,50456601.0,2021-12-01,2021-12-01,3107.0,0.6,1864.2000000000003,0.2,2237.0400000000004,,,Automatic
2372,CL002,ASD01,PR,E,,,Volume Agreement,7000193946,2019-12-31,1000017585,50617151.0,2019-12-01,2019-12-31,11037.261615021065,0.25,2712.7341126771685,0.2,3255.2809352126023,,,Automatic
2373,CL002,ASD01,PR,E,,,Volume Agreement,7000193946,2019-12-31,1000017585,50617148.0,2019-12-01,2019-12-31,7746.518793697394,0.25,1908.129962270115,0.2,2289.755954724138,,,Automatic
2374,CL002,ASD01,PR,E,,,Volume Agreement,7000193946,2019-12-31,1000017585,50617145.0,2019-12-01,2019-12-31,7287.718120283014,0.25,1794.6619441966502,0.2,2153.59433303598,,,Automatic
2375,CL002,ASD01,PR,E,,,Volume Agreement,7000193946,2019-12-31,1000017585,50617147.0,2019-12-01,2019-12-31,7921.824727862278,0.25,1950.5439808560645,0.2,2340.6527770272774,,,Automatic
2376,CL002,ASD01,PR,E,,,Volume Agreement,7000131881,2019-08-31,1000006686,5930410.0,2019-08-29,2019-08-31,9191.0,0.28,2573.48,0.0,2573.48,,,Automatic
2377,CL002,ASD01,PR,E,,,Volume Agreement,7000131963,2022-09-30,1000190734,50196450.0,2022-09-01,2022-09-30,50604.0,0.22,11132.880000000001,0.0,11132.880000000001,,,Automatic
2378,CL002,ASD01,PR,E,,,Volume Agreement,7000131963,2022-09-30,1000190734,5930487.0,2022-09-01,2022-09-30,49302.0,0.22,10846.440000000002,0.0,10846.440000000002,,,Automatic
2379,CL002,ASD01,PR,E,,,Volume Agreement,7000132007,2020-10-16,1000056608,3924298.0,2020-10-01,2020-10-14,37099.0,0.46,17065.54,0.0,17065.54,,,Automatic
2380,CL002,ASD01,MS,,,,,7000132227,2019-08-27,,,2019-08-27,2019-08-27,,,4675.00,0.2,5610.0,, Look on image,Automatic
2381,CL002,ASD01,MS,,,,,7000132228,2019-08-27,,,2019-08-27,2019-08-27,,,1994.00,0.2,2392.7999999999997,, Look on image,Automatic
2382,CL002,ASD01,MS,,,,,7000132229,2019-08-27,,,2019-08-27,2019-08-27,,,1540.00,0.2,1848.0,, Look on image,Automatic
2383,CL002,ASD01,MS,,,,,7000132230,2019-08-27,,,2019-08-27,2019-08-27,,,22631.00,0.2,27157.2,, Look on image,Automatic
2384,CL002,ASD01,MS,,,,,7000132231,2019-08-27,,,2019-08-27,2019-08-27,,,30240.00,0.2,36288.0,, Look on image,Automatic
2385,CL002,ASD01,MS,,,,,7000132232,2019-08-27,,,2019-08-27,2019-08-27,,,2975.00,0.2,3570.0,, Look on image,Automatic
2386,CL002,ASD01,MS,,,,,7000132233,2019-08-27,,,2019-08-27,2019-08-27,,,8892.00,0.2,10670.4,, Look on image,Automatic
2387,CL002,ASD01,MS,,,,,7000132234,2019-08-27,,,2019-08-27,2019-08-27,,,13464.00,0.2,16156.8,, Look on image,Automatic
2388,CL002,ASD01,MS,,,,,7000132235,2019-08-27,,,2019-08-27,2019-08-27,,,2550.00,0.2,3060.0,, Look on image,Automatic
2389,CL002,ASD01,MS,,,,,7000132236,2019-08-27,,,2019-08-27,2019-08-27,,,4675.00,0.2,5610.0,, Look on image,Automatic
2390,CL002,ASD01,MS,,,,,7000132237,2019-08-27,,,2019-08-27,2019-08-27,,,11886.40,0.2,14263.679999999998,, Look on image,Automatic
2391,CL002,ASD01,PR,E,,,Volume Agreement,7000132306,2022-09-30,1000190941,51086623.0,2022-09-01,2022-09-30,67812.0,0.3,20343.6,0.2,24412.319999999996,,,Automatic
2392,CL002,ASD01,PR,E,,,Volume Agreement,7000132306,2022-09-30,1000190941,51086624.0,2022-09-01,2022-09-30,176022.0,0.3,52806.6,0.2,63367.92,,,Automatic
2393,CL002,ASD01,PR,E,,,Volume Agreement,7000132349,2022-09-30,1000197229,50148457.0,2022-09-08,2022-09-30,5323.0,0.3,1596.9,0.2,1916.28,,,Automatic
2394,CL002,ASD01,PR,E,,,Volume Agreement,7000132361,2022-09-30,1000198208,51046904.0,2022-09-08,2022-09-30,39076.0,0.15,5861.4,0.2,7033.679999999999,,,Automatic
2395,CL002,ASD01,PR,E,,,Volume Agreement,7000132361,2022-09-30,1000198208,51046903.0,2022-09-08,2022-09-30,35523.0,0.15,5328.45,0.2,6394.139999999999,,,Automatic
2396,CL002,ASD01,PR,E,,,Volume Agreement,7000132576,2020-10-27,1000056249,50456599.0,2020-10-05,2020-10-25,62664.0,0.3,18799.199999999997,0.2,22559.039999999997,,,Automatic
2397,CL002,ASD01,PR,E,,,Volume Agreement,7000132576,2020-10-27,1000056249,50456600.0,2020-10-05,2020-10-25,14375.0,0.3,4312.5,0.2,5175.0,,,Automatic
2398,CL002,ASD01,PR,E,,,Volume Agreement,7000132577,2020-10-27,1000055697,50671224.0,2020-10-05,2020-10-25,16614.0,0.36,5981.04,0.0,5981.04,,,Automatic
2399,CL002,ASD01,PR,E,,,Volume Agreement,7000132577,2020-10-27,1000055697,50873406.0,2020-10-05,2020-10-25,27541.0,0.36,9914.760000000002,0.0,9914.760000000002,,,Automatic
2400,CL002,ASD01,FX,,,,Fixed Agreement,7000132602,2021-09-28,1000133955,,2021-09-28,2021-09-28,,,1439.86,0.2,1727.8319999999999,,ASDA Media Partnership Income,Automatic
2401,CL002,ASD01,MS,,,,,7000132739,2020-10-28,,,2020-10-28,2020-10-28,,,220.00,0.2,264.0,, Look on image,Automatic
2402,CL002,ASD01,MS,,,,,7000132834,2020-10-28,,,2020-10-28,2020-10-28,,,1096.00,0.2,1315.2,, Look on image,Automatic
2403,CL002,ASD01,MS,,,,,7000132835,2020-10-28,,,2020-10-28,2020-10-28,,,12000.00,0.2,14400.0,, Look on image,Automatic
2404,CL002,ASD01,PR,E,,,Volume Agreement,7000132996,2022-09-30,1000198499,51144953.0,2022-09-08,2022-09-30,17991.0,0.28,5037.4800000000005,0.0,5037.4800000000005,,,Automatic
2405,CL002,ASD01,PR,E,,,Volume Agreement,7000132996,2022-09-30,1000198499,51144954.0,2022-09-08,2022-09-30,19542.0,0.28,5471.76,0.0,5471.76,,,Automatic
2406,CL002,ASD01,PR,E,,,Volume Agreement,7000133157,2022-09-30,1000189286,5930494.0,2022-09-01,2022-09-30,64668.0,0.12,7760.16,0.0,7760.16,,,Automatic
2407,CL002,ASD01,PR,E,,,Volume Agreement,7000133157,2022-09-30,1000189286,5943612.0,2022-09-01,2022-09-30,89647.0,0.12,10757.640000000001,0.0,10757.640000000001,,,Automatic
2408,CL002,ASD01,PR,E,,,Volume Agreement,7000133160,2022-09-30,1000190902,5946748.0,2022-09-01,2022-09-30,83939.0,0.06,5036.34,0.0,5036.34,,,Automatic
2409,CL002,ASD01,PR,E,,,Volume Agreement,7000133161,2022-09-30,1000190922,5934190.0,2022-09-01,2022-09-30,27804.0,0.47,13067.88,0.0,13067.88,,,Automatic
2410,CL002,ASD01,FX,,,,Fixed Agreement,7000133297,2020-10-29,1000061290,,2020-10-01,2020-10-01,,,556.41,0.2,667.6919999999999,,ASDA Media Partnership Income,Automatic
2411,CL002,ASD01,PR,E,,,Volume Agreement,7000133381,2021-09-30,1000085725,50617151.0,2021-09-01,2021-09-30,11303.0,0.25,2775.5,0.2,3330.6,,,Automatic
2412,CL002,ASD01,PR,E,,,Volume Agreement,7000133381,2021-09-30,1000085725,50617148.0,2021-09-01,2021-09-30,4681.0,0.25,1153.5500000000002,0.2,1384.2600000000002,,,Automatic
2413,CL002,ASD01,PR,E,,,Volume Agreement,7000133398,2022-10-07,1000200524,50279604.0,2022-10-01,2022-10-05,28703.0,0.51,14638.529999999999,0.0,14638.529999999999,,,Automatic
2414,CL002,ASD01,FX,,,,Fixed Agreement,7000133452,2020-10-29,1000065337,,2020-10-01,2020-10-01,,,65.08,0.2,78.09599999999999,,ASDA Media Partnership Income,Automatic
2415,CL002,ASD01,FX,,,,Fixed Agreement,7000133636,2019-08-29,1000006507,,2019-08-08,2019-08-29,,,4935.00,0.2,5922.0,,Promotional Funding,Automatic
2416,CL002,ASD01,FX,,,,Fixed Agreement,7000133641,2019-08-29,1000007496,,2019-08-29,2019-08-29,,,50000.00,0.2,60000.0,,Promotional Funding,Automatic
2417,CL002,ASD01,PR,E,,,Volume Agreement,7000133676,2019-08-30,1000000023,50437067.0,2019-08-01,2019-08-28,9919.0,0.28,2777.32,0.0,2777.32,,,Automatic
2418,CL002,ASD01,PR,E,,,Volume Agreement,7000133676,2019-08-30,1000000023,50437068.0,2019-08-01,2019-08-28,20829.0,0.28,5832.120000000001,0.0,5832.120000000001,,,Automatic
2419,CL002,ASD01,PR,E,,,Volume Agreement,7000133676,2019-08-30,1000000023,50273647.0,2019-08-01,2019-08-28,13.0,0.28,3.64,0.0,3.64,,,Automatic
2420,CL002,ASD01,PR,E,,,Volume Agreement,7000133685,2019-08-30,1000004202,50003750.0,2019-08-01,2019-08-28,54997.0,0.49,26948.53,0.0,26948.53,,,Automatic
2421,CL002,ASD01,PR,E,,,Volume Agreement,7000133685,2019-08-30,1000004202,50003856.0,2019-08-01,2019-08-28,60915.0,0.49,29848.35,0.0,29848.35,,,Automatic
2422,CL002,ASD01,PR,E,,,Volume Agreement,7000133690,2019-08-30,1000005432,50617162.0,2019-08-01,2019-08-28,5296.0,4.91,26003.36,0.2,31204.032,,,Automatic
2423,CL002,ASD01,PR,E,,,Volume Agreement,7000133695,2019-08-30,1000006933,3924298.0,2019-08-08,2019-08-28,62630.97,0.48,30062.869999999995,0.0,30062.869999999995,,,Automatic
2424,CL002,ASD01,PR,E,,,Volume Agreement,7000133758,2019-08-31,1000004079,50307911.0,2019-08-29,2019-08-31,1737.9999999999995,0.73,1268.74,0.0,1268.74,,,Automatic
2425,CL002,ASD01,FX,,,,Fixed Agreement,7000133820,2021-09-29,1000137891,,2021-09-28,2021-09-28,,,133333.31,0.2,159999.97199999998,,Promotional Funding,Automatic
2426,CL002,ASD01,PR,E,,,Volume Agreement,7000133848,2019-08-31,1000006239,50617145.0,2019-08-29,2019-08-31,918.0,0.26,238.68,0.2,286.416,,,Automatic
2427,CL002,ASD01,PR,E,,,Volume Agreement,7000133848,2019-08-31,1000006239,50617147.0,2019-08-29,2019-08-31,800.0,0.26,207.99999999999997,0.2,249.59999999999997,,,Automatic
2428,CL002,ASD01,PR,E,,,Volume Agreement,7000133848,2019-08-31,1000006239,50617148.0,2019-08-29,2019-08-31,881.0,0.26,229.06,0.2,274.872,,,Automatic
2429,CL002,ASD01,PR,E,,,Volume Agreement,7000133848,2019-08-31,1000006239,50617151.0,2019-08-29,2019-08-31,1144.0,0.26,297.43999999999994,0.2,356.92799999999994,,,Automatic
2430,CL002,ASD01,FX,,,,Fixed Agreement,7000133849,2021-09-30,1000137645,,2021-09-28,2021-09-28,,,2500.00,0.2,3000.0,,Promotional Funding,Automatic
2431,CL002,ASD01,PR,E,,,Volume Agreement,7000133911,2019-08-31,1000007453,5947287.0,2019-08-29,2019-08-31,2351.7032925444682,0.21,493.85769143433834,0.0,493.85769143433834,,,Automatic
2432,CL002,ASD01,PR,E,,,Volume Agreement,7000133911,2019-08-31,1000007453,5930508.0,2019-08-29,2019-08-31,11806.510407468146,0.21,2479.367185568311,0.0,2479.367185568311,,,Automatic
2433,CL002,ASD01,PR,E,,,Volume Agreement,7000133911,2019-08-31,1000007453,50218838.0,2019-08-29,2019-08-31,1693.7862999873848,0.21,355.6951229973508,0.0,355.6951229973508,,,Automatic
2434,CL002,ASD01,PR,E,,,Volume Agreement,7000133964,2021-09-30,1000129183,5952600.0,2021-09-09,2021-09-30,6728.0,1.1,7400.8,0.0,7400.8,,,Automatic
2435,CL002,ASD01,FX,,,,Fixed Agreement,7000134056,2021-09-28,1000134043,,2021-09-28,2021-09-28,,,1439.90,0.2,1727.88,,ASDA Media Partnership Income,Automatic
2436,CL002,ASD01,FX,,,,Fixed Agreement,7000134057,2021-09-28,1000134044,,2021-09-28,2021-09-28,,,960.00,0.2,1152.0,,ASDA Media Partnership Income,Automatic
2437,CL002,ASD01,FX,,,,Fixed Agreement,7000134100,2021-09-28,1000134441,,2021-09-28,2021-09-28,,,1199.92,0.2,1439.904,,ASDA Media Partnership Income,Automatic
2438,CL002,ASD01,FX,,,,Fixed Agreement,7000134198,2021-09-28,1000135753,,2021-09-28,2021-09-28,,,21960.00,0.2,26352.0,,ASDA Media Partnership Income,Automatic
2439,CL002,ASD01,PR,E,,,Volume Agreement,7000147894,2021-10-31,1000085725,50617151.0,2021-10-01,2021-10-31,10032.0,0.25,2463.7400000000002,0.2,2956.4880000000003,,,Automatic
2440,CL002,ASD01,PR,E,,,Volume Agreement,7000147894,2021-10-31,1000085725,50617148.0,2021-10-01,2021-10-31,4623.0,0.25,1139.1200000000001,0.2,1366.9440000000002,,,Automatic
2441,CL002,ASD01,PR,E,,,Volume Agreement,7000147943,2021-10-31,1000132703,50000427.0,2021-10-07,2021-10-31,23382.0,0.36,8417.52,0.2,10101.024,,,Automatic
2442,CL002,ASD01,PR,E,,,Volume Agreement,7000147943,2021-10-31,1000132703,50000433.0,2021-10-07,2021-10-31,22068.0,0.36,7944.48,0.2,9533.375999999998,,,Automatic
