0,1,2,3,4,5,6
MOR01,654614465,59247.0,59247.0,Gross Amount is an integer,,
MOR01,609011405,12.0,12.0,Gross Amount is an integer,,
MOR01,714014094,25000.0,25000.0,Gross Amount is an integer,,
MOR01,0090035690,2060.0,2060.0,Gross Amount is an integer,,
TES01,0090037150,3000.0,3000.0,Gross Amount is an integer,,
TES01,1410063,1750.0,1750.0,Gross Amount is an integer,,
TES01,100023555,12403.0,12403.0,Gross Amount is an integer,,
SAI01,FD347881/01,139.0,139.0,Gross Amount is an integer,,
SAI01,0090052358,1798.0,1798.0,Gross Amount is an integer,,
ASD01,0090045549,30746.0,30746.0,Gross Amount is an integer,,
ASD01,46697,350.0,350.0,Gross Amount is an integer,,
ASD01,7000112804,22500.0,22500.0,Gross Amount is an integer,,
ASD01,0090045666,-30000.0,-30000.0,Gross Amount is an integer,,
ASD01,7000096099,1488.0,1488.0,Gross Amount is an integer,,
ASD01,0090031270,10000.0,10000.0,Gross Amount is an integer,,
ASD01,7000184906,10720.0,10720.0,Gross Amount is an integer,,
ASD01,7000096123,2188.0,2188.0,Gross Amount is an integer,,
ASD01,7000123130,3000.0,3000.0,Gross Amount is an integer,,
ASD01,7000051890,6508.0,6508.0,Gross Amount is an integer,,
ASD01,7000059695,2000.0,2000.0,Gross Amount is an integer,,
MOR01,0090041280,14000.0,14000.0,Gross Amount is an integer,,
MOR01,672064018,3.0,3.0,Gross Amount is an integer,,
MOR01,0090030174,17484.0,17484.0,Gross Amount is an integer,,
MOR01,0090035694,50059.0,50059.0,Gross Amount is an integer,,
MOR01,0090038745,926.0,926.0,Gross Amount is an integer,,
MOR01,0090035690,8205.0,8205.0,Gross Amount is an integer,,
MOR01,731823073,540.0,540.0,Gross Amount is an integer,,
MOR01,617900009,411.0,411.0,Gross Amount is an integer,,
TES01,0090056796,24225.0,24225.0,Gross Amount is an integer,,
TES01,0090030845,2492.0,2492.0,Gross Amount is an integer,,
TES01,2501122453,7284.0,7284.0,Gross Amount is an integer,,
SAI01,FD350882/01,1110.0,1110.0,Gross Amount is an integer,,
SAI01,RP8962/007,1337.0,1337.0,Gross Amount is an integer,,
SAI01,FD348977/01,565.0,565.0,Gross Amount is an integer,,
ASD01,7000111847,49350.0,49350.0,Gross Amount is an integer,,
ASD01,7000077772,-10000.0,-10000.0,Gross Amount is an integer,,
ASD01,7000146587,17710.0,17710.0,Gross Amount is an integer,,
ASD01,7000092893,29120.0,29120.0,Gross Amount is an integer,,
ASD01,7000092775,2091.0,2091.0,Gross Amount is an integer,,
ASD01,7000041316,250000.0,250000.0,Gross Amount is an integer,,
ASD01,0090041679,42480.0,42480.0,Gross Amount is an integer,,
ASD01,7000140981,1488.0,1488.0,Gross Amount is an integer,,
ASD01,0090046111,65680.0,65680.0,Gross Amount is an integer,,
ASD01,0090039641,10000.0,10000.0,Gross Amount is an integer,,
ASD01,0090045149,23771.0,23771.0,Gross Amount is an integer,,
ASD01,0090045269,33480.0,33480.0,Gross Amount is an integer,,
ASD01,0090046074,240.0,240.0,Gross Amount is an integer,,
ASD01,7000132016,13388.0,13388.0,Gross Amount is an integer,,
ASD01,46599,300.0,300.0,Gross Amount is an integer,,
ASD01,0090051192,-102000.0,-102000.0,Gross Amount is an integer,,
ASD01,700909423,6910.0,6910.0,Gross Amount is an integer,,
MOR01,0090029828,1094.0,1094.0,Gross Amount is an integer,,
MOR01,0090029484,20000.0,20000.0,Gross Amount is an integer,,
TES01,2501122455,971.0,971.0,Gross Amount is an integer,,
TES01,2501122454,-7284.0,-7284.0,Gross Amount is an integer,,
TES01,1359699,1500.0,1500.0,Gross Amount is an integer,,
TES01,0090034621,1500.0,1500.0,Gross Amount is an integer,,
TES01,0090036176,1500.0,1500.0,Gross Amount is an integer,,
TES01,100099019,1750.0,1750.0,Gross Amount is an integer,,
TES01,0090042222,1500.0,1500.0,Gross Amount is an integer,,
TES01,0090044674,7500.0,7500.0,Gross Amount is an integer,,
SAI01,FD348317/01,182.0,182.0,Gross Amount is an integer,,
SAI01,0090048885,270.0,270.0,Gross Amount is an integer,,
SAI01,RP3206/003,58702.0,58702.0,Gross Amount is an integer,,
SAI01,FD347818/01,1684.0,1684.0,Gross Amount is an integer,,
SAI01,0090034694,546.0,546.0,Gross Amount is an integer,,
SAI01,FD346275/01,548.0,548.0,Gross Amount is an integer,,
SAI01,FD347879/01,443.0,443.0,Gross Amount is an integer,,
SAI01,0090052303,457.0,457.0,Gross Amount is an integer,,
SAI01,0090050794,1438.0,1438.0,Gross Amount is an integer,,
